sepal_length;sepal_width;petal_length;petal_width;species
5.1;3.5;1.4;0.11582159872670098;setosa
4.9;3.0007176112526817;2.6101558622721903;0.7464961549477189;setosa
5.163003326288613;3.5692200921109296;1.3;0.21018055741417901;setosa
5.578483809527336;3.294227448071825;2.480658986796425;0.2;setosa
5.192020916228887;3.5508142770286897;1.4;0.24723991195639292;setosa
5.4;3.9;1.7;0.4;setosa
5.9012733359513465;3.1003101412988485;3.8176057489434596;1.1502563033587374;setosa
5.0;3.346612023369866;1.5;0.2;setosa
5.5308573933163405;2.9;2.8833413411820343;0.2;setosa
4.9;3.3352645852275353;1.5;0.19034114545455907;setosa
5.4;3.7;1.3207518273072403;0.2;setosa
5.163727304203887;3.4;1.6;0.2;setosa
5.192020916228887;3.5508142770286897;1.4;0.24723991195639292;setosa
5.9012733359513465;3.1003101412988485;3.8176057489434596;1.1502563033587374;setosa
5.8;3.382409593216797;2.398270286497664;0.2;setosa
5.7;3.300904821439075;2.58321398811544;0.4;setosa
5.4;3.9;1.3073636695667352;0.4;setosa
5.1;3.5;1.3863183653671416;0.3;setosa
5.547312136440849;3.8;1.7;0.3;setosa
5.365281258439423;3.8;1.5;0.25192410902428336;setosa
5.544357828617931;3.4;2.231154941863162;0.2;setosa
5.921011302762135;3.7;2.8978217876583914;0.7895080960763967;setosa
4.6;3.147685006756485;1.2760025851307404;0.2;setosa
5.1;3.344724212064712;1.7;0.2539388834291104;setosa
4.8;3.186805771166538;1.4630472020252279;0.2;setosa
5.0;3.0;2.7562962560460966;0.798259135793059;setosa
5.0;3.339994398646124;1.6;0.22214001444183468;setosa
5.2;3.032062675261829;2.9767551049723826;0.8712658037506416;setosa
5.544357828617931;3.4;2.231154941863162;0.2;setosa
4.7;3.2;2.049026903227887;0.5471995738781467;setosa
5.536257567436977;3.1;2.622466781454485;0.2;setosa
5.4;3.4;1.5;0.059571552429867315;setosa
5.569998581532124;4.1;1.5;0.2460232197137005;setosa
5.5;4.2;1.4;0.2;setosa
5.5448200008159905;3.314335388431398;2.3414259817639165;0.1;setosa
5.900986573659811;3.2;3.6532863196548377;1.085972853465841;setosa
5.5;3.5244220695688475;1.3;-0.007073942678202716;setosa
4.9;3.3352645852275353;1.5;0.19034114545455907;setosa
4.4;3.154929800224951;1.3;0.2;setosa
5.12257487927672;3.4;1.5;0.2;setosa
5.0;3.5;1.2799679578134184;0.3;setosa
5.206444489948796;3.5979148965981915;1.3;0.3;setosa
4.4;3.1085642423464335;1.0889579682362536;0.2;setosa
5.0;3.339994398646124;1.6;0.22214001444183468;setosa
5.9012733359513465;3.1003101412988485;3.8176057489434596;1.1502563033587374;setosa
5.5712792828245075;3.0;2.8766472623117814;0.3;setosa
5.1;3.8;1.6825808515249931;0.3902949135890987;setosa
5.578483809527336;3.294227448071825;2.480658986796425;0.2;setosa
5.3;3.4345731408167794;1.5;0.1234324703754539;setosa
5.0;3.3;1.4;0.2;setosa
5.900986573659811;3.2;3.6532863196548377;1.085972853465841;versicolor
6.4;3.097133354224424;4.769433202603746;1.5;versicolor
6.026640999258997;3.1;4.2311283943702644;1.5;versicolor
5.322121232356454;2.3;4.0;1.3;versicolor
6.5;3.1362371965534046;4.6;1.5;versicolor
5.7;2.8;4.003676995557148;1.2327876286174142;versicolor
6.3;3.1469945766287033;4.320952328206424;1.3287545160280243;versicolor
5.764286050269979;3.2058353668207786;3.3;1.0;versicolor
6.6;2.9;4.6;1.3;versicolor
5.2;2.7;3.9;1.4;versicolor
5.847794279218107;3.133363925195236;3.594523027056499;1.0;versicolor
5.9;3.0;4.2;1.5;versicolor
6.0;3.173752799336062;3.6991789436522255;1.0;versicolor
6.132804562579874;2.9;4.7;1.4773304488354442;versicolor
5.658895614521301;2.9;3.6;1.3;versicolor
6.7;3.1;4.4;1.2442198209483597;versicolor
5.6;3.0;4.5;1.5853553879673004;versicolor
5.8;3.0700797409832505;4.1;1.0;versicolor
6.091566204377433;2.9802340094792292;4.5;1.3960799027650201;versicolor
5.927334820417075;3.0935435452944433;3.9;1.1;versicolor
5.9;2.9203242334027912;4.8;1.6244287037395104;versicolor
6.1;3.1307571150271953;4.0;1.2027660641435423;versicolor
6.207636564138534;2.906610749150267;4.9;1.5443173209338759;versicolor
6.143429029719486;2.9454368855038426;4.7;1.2;versicolor
6.041250604089997;3.0122192552988394;4.3;1.3;versicolor
6.6;3.1783396406378515;4.687551570906615;1.4535241648309458;versicolor
6.107742807176637;2.8;4.8;1.5170381516852032;versicolor
6.7;3.1887879953075666;4.809751318473348;1.4951140477652536;versicolor
5.9012733359513465;3.1003101412988485;3.8176057489434596;1.1502563033587374;versicolor
5.7;2.6;3.5;0.8826975192922321;versicolor
5.881458087929453;3.113255984835662;3.7337560320890084;1.1;versicolor
5.5;2.4;3.7;1.0;versicolor
5.607048509284173;2.7;3.9;1.2;versicolor
6.053562453465572;2.7;4.876620714818884;1.6;versicolor
6.023940912198679;3.0;4.361565674234039;1.5;versicolor
6.0;2.987919630617971;4.534576973847281;1.6;versicolor
6.7;3.1;4.7;1.4134818002642031;versicolor
6.3;2.3;5.465202624312324;1.3;versicolor
5.9487857053521465;3.073040104116515;4.012222042154027;1.3;versicolor
5.872951952916556;2.5;4.710936664449863;1.5010235138110641;versicolor
5.9151218966408;3.093148044476089;3.872989037121518;1.2;versicolor
5.9012733359513465;3.1003101412988485;3.8176057489434596;1.1502563033587374;versicolor
5.8;3.0374573283809885;4.0;1.2;versicolor
5.0;2.3;3.3;0.8859990681885908;versicolor
5.6;2.9107230253776195;4.2;1.3;versicolor
5.7;3.0;3.790296018950044;1.2;versicolor
5.7;3.0221550683619385;3.836311033408022;1.3;versicolor
6.2;3.1170986239921974;4.3;1.3;versicolor
5.1;3.0834589808413146;3.0;0.884777374270786;versicolor
5.7;2.8;4.174913779671115;1.3;versicolor
6.967066573196426;3.3;6.0;1.9600922131223448;virginica
5.8;2.710224939962958;5.1;1.9;virginica
7.1;3.0;5.9;2.1;virginica
6.3;2.9;5.301294950097286;1.8;virginica
6.5;2.8683138119994287;5.8;2.0093260686913714;virginica
7.6;3.0;6.924642571412474;2.1;virginica
5.872951952916556;2.5;4.710936664449863;1.5010235138110641;virginica
6.1171047489088775;2.972500402318647;4.708387067316573;1.8;virginica
6.458653661160599;2.7193714346491644;5.8;1.8;virginica
7.2;3.2410297686561464;5.4207500563070035;1.7030634624367913;virginica
5.900986573659811;3.2;3.6532863196548377;1.085972853465841;virginica
6.4;2.7;5.3;1.9;virginica
6.8;2.972583940152783;5.5;2.1;virginica
5.9893801886725955;2.5;5.0;1.5984205204882493;virginica
6.237274864059625;2.8;5.1;1.6302603709238983;virginica
5.9012733359513465;3.1003101412988485;3.8176057489434596;1.1502563033587374;virginica
6.5;3.0;4.781713956144253;1.486267626703469;virginica
7.7;3.8;6.1112379410495254;2.2;virginica
6.877988989962427;2.6;6.9;2.3135276125631234;virginica
6.0;2.8932395496045515;5.0;1.5;virginica
6.4397772836607405;2.759364228492342;5.7;1.840792157271586;virginica
5.6;2.8;4.9;2.0;virginica
7.7;2.8;6.7;2.1754981908314024;virginica
6.06763087492057;2.7;4.9;1.8;virginica
6.837534516313437;3.3;5.7;1.8468699938836501;virginica
6.938127617347327;3.2;6.0;1.8;virginica
6.107742807176637;2.8;4.8;1.5170381516852032;virginica
6.207636564138534;2.906610749150267;4.9;1.5443173209338759;virginica
6.4;2.8;5.6;2.1;virginica
7.2;3.2410297686561464;5.4207500563070035;1.7030634624367913;virginica
6.653200340419607;2.8;6.1;1.9;virginica
7.9;3.8;6.076452354169928;2.0;virginica
6.471967273966142;2.8;5.6;2.2;virginica
6.3;3.1469945766287033;4.320952328206424;1.3287545160280243;virginica
5.9012733359513465;3.1003101412988485;3.8176057489434596;1.1502563033587374;virginica
5.8929766820188805;3.0;3.9554721324534166;1.2045587564216196;virginica
6.3;3.1469945766287033;4.320952328206424;1.3287545160280243;virginica
6.4;3.1;5.5;1.8;virginica
6.0;3.0;4.8;1.8;virginica
6.218096175042916;2.912176581239926;5.1260860824141;2.1;virginica
6.7;3.1;6.208281226545758;2.4;virginica
6.9;2.947157706958767;6.350908785100037;2.3;virginica
5.8;2.7;4.289797748629647;1.3353837932111898;virginica
6.8;2.8664946502022057;5.9;2.3;virginica
6.7;2.9380654152727734;5.7;1.9273456933947675;virginica
6.482661954276101;3.0;5.2;2.3;virginica
6.3;2.5;5.0;1.9;virginica
6.2946893339593615;2.851393303903545;5.2;1.6554953845605165;virginica
6.2;3.4;5.4;2.032899790212533;virginica
5.9;2.906414858840249;4.719520675465055;1.8;virginica
