sepal_length;sepal_width;petal_length;petal_width;species
5.1;3.5;1.4;0.2;setosa
4.9;3.2261687212697203;1.4;0.20821649632103675;setosa
4.7;3.2;1.3;0.13093092213584775;setosa
4.924779830579954;3.1;1.5;0.30917498411520405;setosa
5.0;3.393339116975177;1.4;0.2;setosa
5.4;3.9;1.7;0.33217901443460357;setosa
5.081711577669288;3.4;1.4;0.26951637709733905;setosa
5.0;3.4;1.5;0.23038073615089943;setosa
4.4;2.9;1.4;0.14656704381136193;setosa
4.9;3.1;1.4215069352477279;0.1;setosa
5.4;3.7;1.5;0.2620573579736861;setosa
4.8;3.4;1.2093341863889493;0.2;setosa
4.816969876279421;3.0;1.4;0.2717508217515998;setosa
4.3;3.0;1.1;0.1;setosa
5.8;4.0;1.2;0.2;setosa
5.7;4.4;1.5;0.4;setosa
5.4;3.9;1.3;0.4;setosa
5.1;3.4225816812962764;1.4;0.3;setosa
5.7;3.8;1.7;0.3;setosa
5.1;3.291957437999656;1.5;0.26840210976948325;setosa
5.4;3.1924920834888715;2.00712459853304;0.2;setosa
5.1;3.7;1.5014008953861766;0.4;setosa
5.414536288319923;3.1972838625908695;2.1769372057158267;0.2;setosa
5.1;3.3208335542827263;1.7;0.5;setosa
4.8;3.4;1.9;0.2;setosa
5.0;3.0;1.6;0.2778208781303458;setosa
5.0;3.4;1.6;0.4;setosa
5.2;3.463268315622888;1.5;0.2;setosa
5.2;3.4;1.4;0.2;setosa
4.7;3.2;1.6;0.24354099507661614;setosa
4.8;3.1;1.6;0.2;setosa
5.4;3.4;1.5;0.26948494622307884;setosa
5.418793497906686;4.1;1.5;0.1;setosa
5.5;4.2;1.4;0.2;setosa
4.9;3.1;1.5;0.1;setosa
5.0;3.2;1.2;0.2;setosa
5.414536288319923;3.1972838625908695;2.1769372057158267;0.2;setosa
4.820893860889026;3.3363476033067583;1.5;0.1;setosa
4.4;3.0;1.1702251885489177;0.2;setosa
