sepal_length;sepal_width;petal_length;petal_width;species
5.1;3.057575757575758;3.6374999999999997;1.1772277227722774;setosa
4.9;3.0;1.47;0.2;setosa
4.92;3.41;1.3;0.2;setosa
5.863829787234043;3.057575757575758;1.5;1.1772277227722774;setosa
5.12;3.6;1.4;0.2;setosa
5.863829787234043;3.057575757575758;3.6374999999999997;0.4;setosa
5.220000000000001;3.4;1.4;0.29;setosa
5.0;3.4;1.5;0.2;setosa
5.863829787234043;2.9;3.6374999999999997;1.1772277227722774;setosa
4.9;3.1;1.5100000000000002;0.1;setosa
5.4;3.7;1.5;0.2;setosa
4.8;3.4;1.6;0.2;setosa
4.8;3.057575757575758;3.6374999999999997;1.1772277227722774;setosa
4.3;3.3899999999999997;1.1;0.1;setosa
5.8;4.0;1.2;0.2;setosa
5.12;4.4;1.5;0.4;setosa
5.11;3.9;1.45;0.4;setosa
5.1;3.5;1.4;0.24;setosa
5.863829787234043;3.8;3.6374999999999997;1.1772277227722774;setosa
5.1;3.46;1.5;0.27;setosa
5.863829787234043;3.4;3.6374999999999997;1.1772277227722774;setosa
5.09;3.7;1.44;0.4;setosa
4.6;3.6;1.52;0.2;setosa
5.1;3.3;1.89;0.5;setosa
4.8;3.4;1.9;0.2;setosa
5.04;3.55;1.6;0.2;setosa
5.0;3.4;1.9;0.4;setosa
5.2;3.5;1.5;0.2;setosa
5.2;3.4;1.4;0.2;setosa
5.4399999999999995;3.2;1.6;0.2;setosa
5.04;3.55;1.6;0.2;setosa
5.0600000000000005;3.59;1.5;0.4;setosa
5.2;3.54;1.5;0.1;setosa
5.109999999999999;4.2;1.4200000000000002;0.2;setosa
5.32;3.1;1.5;0.1;setosa
5.0;3.2;1.2;0.5900000000000001;setosa
5.5;3.5;1.3;0.2;setosa
4.9;3.1;1.5;0.1;setosa
4.4;3.0;1.3;0.2;setosa
5.04;3.5100000000000002;1.5;0.2;setosa
5.0;3.5;1.3;0.3;setosa
4.5;2.3;1.3;0.3;setosa
4.4;3.2;1.3;0.55;setosa
5.0;3.5;1.6;0.6;setosa
5.1;3.2300000000000004;1.9;0.42000000000000004;setosa
4.8;3.69;1.4;0.3;setosa
5.109999999999999;3.8;1.4200000000000002;0.2;setosa
4.6;3.2;1.4;0.43;setosa
5.3;3.7;1.5;0.2;setosa
5.863829787234043;3.057575757575758;3.6374999999999997;0.2;setosa
5.863829787234043;3.2;3.6374999999999997;1.1772277227722774;versicolor
6.4;3.057575757575758;3.6374999999999997;1.1772277227722774;versicolor
6.9;3.1;4.47;1.6300000000000001;versicolor
5.5;2.3;4.08;1.3;versicolor
6.09;2.8;4.6;1.5;versicolor
5.92;2.8;4.35;1.3;versicolor
6.3;3.3;4.16;1.5100000000000002;versicolor
4.9;2.4;3.3;1.0399999999999998;versicolor
6.6;2.8400000000000003;4.6;1.67;versicolor
6.04;2.7;3.9;1.48;versicolor
5.863829787234043;3.057575757575758;3.5;1.1772277227722774;versicolor
6.090000000000001;3.0;4.2;1.5;versicolor
5.863829787234043;3.057575757575758;3.6374999999999997;1.0;versicolor
6.1;2.9;4.7;1.4;versicolor
5.6;2.9;3.6;1.3;versicolor
6.7;3.1;4.4;1.4;versicolor
6.35;3.0;4.8;1.5;versicolor
5.8;2.7;3.9500000000000006;1.0;versicolor
5.863829787234043;3.057575757575758;4.5;1.1772277227722774;versicolor
5.6;2.5;3.9;1.4900000000000002;versicolor
6.1899999999999995;2.79;4.8;1.8;versicolor
6.1;2.8;4.76;1.4300000000000002;versicolor
6.3;2.5;4.9;1.6700000000000004;versicolor
5.82;2.8;3.9400000000000004;1.2;versicolor
6.4;2.9;5.0;1.64;versicolor
