sepal_length;sepal_width;petal_length;petal_width;species
5.029999999999999;3.5;1.4;0.26;setosa
5.893203883495145;3.0435185185185185;1.4;1.2091836734693877;setosa
4.7;3.2;1.3;0.33999999999999997;setosa
4.6;3.1;1.5;0.2;setosa
5.0;3.25;1.4;0.2;setosa
5.2299999999999995;3.9;1.5;0.4;setosa
4.6;3.4;1.4;0.26000000000000006;setosa
5.0;3.4;1.5;0.2;setosa
4.4;2.9;1.4;0.2;setosa
4.9;3.1;1.5;0.1;setosa
5.4;3.7;1.49;0.2;setosa
4.99;3.4;1.6;0.2;setosa
5.44;3.0;1.4;0.82;setosa
4.3;3.0;1.1;0.7899999999999999;setosa
5.8;3.4299999999999997;1.2;0.2;setosa
5.7;4.4;3.18;1.0;setosa
5.4;3.9;1.3;0.26000000000000006;setosa
5.1;3.34;1.4;0.3;setosa
5.7;3.8;1.7;0.3;setosa
5.1;3.4099999999999993;1.5;0.2700000000000001;setosa
5.4;3.4;1.7;0.2;setosa
5.140000000000001;3.7;1.5;0.4;setosa
4.6;3.6;1.0;0.31000000000000005;setosa
5.539999999999999;3.3;3.45;0.5;setosa
4.8;3.4;1.4;0.27;setosa
5.0;3.0435185185185185;3.6582524271844656;1.2091836734693877;setosa
5.0;3.4;1.5100000000000002;0.4;setosa
5.2;3.5;1.5;0.2;setosa
5.893203883495145;3.0435185185185185;1.4;1.2091836734693877;setosa
5.3;3.2;1.8;0.2;setosa
4.8;3.29;1.6;0.2;setosa
4.959999999999999;3.4;1.5;0.4;setosa
5.2;4.1;1.95;0.45;setosa
5.209999999999999;4.2;1.4;0.2;setosa
4.9;3.1;1.5;0.1;setosa
5.0;3.2199999999999998;1.2;0.2;setosa
5.5;3.5;1.3;0.2;setosa
5.58;3.1;3.17;0.1;setosa
5.540000000000001;3.0;1.3;0.2;setosa
5.0;3.4;1.5;0.2;setosa
5.0;3.5;1.44;0.4800000000000001;setosa
4.5;2.3;1.3;0.26000000000000006;setosa
4.96;3.2;1.3;0.2;setosa
5.06;3.5100000000000002;1.6;0.6;setosa
5.1;3.53;1.9;0.4;setosa
4.92;3.44;1.4;0.3;setosa
5.1;3.8;1.6;0.2;setosa
4.89;3.2;1.4;0.2;setosa
5.14;3.7;1.5;0.28;setosa
5.0;3.25;1.4;0.2;setosa
6.17;2.8899999999999997;4.7;1.4;versicolor
6.4;3.0435185185185185;3.6582524271844656;1.2091836734693877;versicolor
6.9;2.9099999999999997;4.9;1.5;versicolor
5.5;2.3;4.0;1.23;versicolor
6.5;2.8;4.6;1.5;versicolor
6.07;2.8;4.5;1.3;versicolor
6.3;3.3;4.7;1.1800000000000002;versicolor
4.9;2.4;3.3;1.0;versicolor
6.6;2.9;4.26;1.52;versicolor
5.2;2.91;3.9;1.4;versicolor
5.893203883495145;3.0435185185185185;3.5;1.2091836734693877;versicolor
5.94;3.0;3.9900000000000007;1.5;versicolor
6.0;2.2;4.360000000000001;1.0;versicolor
6.1;2.9;4.7;1.4;versicolor
5.6;2.9;4.130000000000001;1.3;versicolor
6.05;3.1;4.279999999999999;1.4;versicolor
6.28;3.0;4.5;1.5;versicolor
5.8;2.7;4.1;1.27;versicolor
6.07;2.2;4.5;1.5;versicolor
5.6;2.5;3.9;1.2200000000000002;versicolor
5.9;3.2;4.5200000000000005;1.8;versicolor
6.1;2.8;5.15;1.6199999999999999;versicolor
6.3;2.5;4.79;1.5;versicolor
6.1;2.8;4.58;1.2;versicolor
6.4;3.0435185185185185;3.6582524271844656;1.2091836734693877;versicolor
6.6;2.76;4.4;1.4;versicolor
6.8;2.8400000000000003;4.8;1.4;versicolor
6.7;2.92;5.0;1.7;versicolor
6.0;2.9;4.5;1.5;versicolor
5.7;2.6;4.35;1.0;versicolor
5.5;2.4;3.8;1.1;versicolor
5.5;2.4;3.7;1.19;versicolor
5.8;2.8899999999999997;3.9;1.2600000000000002;versicolor
6.0;2.7;5.02;1.6;versicolor
5.4;3.0;4.5;1.5;versicolor
6.0;3.4;4.5;1.6;versicolor
6.31;3.1;4.7;1.4100000000000001;versicolor
6.3;2.3;4.79;1.3;versicolor
5.6;3.0;4.1;1.3;versicolor
5.5;2.5;4.28;1.3599999999999999;versicolor
5.5;2.95;4.4;1.2;versicolor
6.1;3.0;4.49;1.4;versicolor
5.8;2.6;4.41;1.2;versicolor
5.0;2.3;2.4699999999999998;0.8;versicolor
5.6;2.93;4.2;1.3;versicolor
5.7;3.0;4.2;1.3400000000000003;versicolor
5.7;2.93;4.2;1.3;versicolor
6.2;2.9;4.83;1.6099999999999999;versicolor
5.893203883495145;2.5;3.6582524271844656;1.2091836734693877;versicolor
5.7;2.8;4.41;1.3;versicolor
6.3;3.3;6.0;2.5;virginica
6.250000000000001;2.7;5.1;1.9;virginica
7.1;3.04;5.85;2.1;virginica
6.3;2.9;5.6;1.8;virginica
6.63;3.0599999999999996;5.8;2.2;virginica
6.910000000000001;3.0300000000000002;6.6;2.1;virginica
