sepal_length;sepal_width;petal_length;petal_width;species
5.1;3.5;1.4;0.27;setosa
4.9;3.0;1.4;0.2;setosa
5.11;3.2;1.3;0.2;setosa
4.6;3.1;1.5;0.2;setosa
5.0;3.6;1.45;0.2;setosa
5.4;3.9;1.5;0.4;setosa
4.6;3.5199999999999996;1.4;0.26;setosa
5.0;3.6100000000000003;1.5;0.25000000000000006;setosa
4.4;3.56;1.4;0.27;setosa
4.95;3.1;2.04;0.1;setosa
5.4;3.7;1.5;0.2;setosa
4.8;3.4;1.6;0.2;setosa
4.8;3.0;1.4;0.1;setosa
4.3;3.0;1.1;0.1;setosa
5.8;4.0;1.2;0.42000000000000004;setosa
4.9799999999999995;4.4;1.5;0.4;setosa
4.92;3.59;1.3;0.4;setosa
4.88;3.5;1.4;0.3;setosa
5.08;3.8;1.7;0.3;setosa
5.1;3.8;1.5;0.23000000000000004;setosa
5.4;3.4;1.7;0.2;setosa
5.1;3.7;1.5;0.22999999999999998;setosa
4.6;3.6;1.0;0.25000000000000006;setosa
5.1;3.3;1.7;0.36;setosa
4.8;3.4;1.83;0.25;setosa
5.15;3.0;1.6;0.2;setosa
5.0;3.5200000000000005;1.69;0.4;setosa
5.2;3.5;1.5;0.2;setosa
5.2;3.4;1.4;0.2;setosa
4.7;3.2;1.45;0.2;setosa
4.8;3.1;1.42;0.2;setosa
4.84;3.4;1.5;0.4;setosa
5.2;3.46;1.5;0.1;setosa
4.98;4.2;1.4;0.2;setosa
4.9;3.3299999999999996;1.5;0.1;setosa
5.0;3.4;1.2;0.2;setosa
4.88;3.5;1.3;0.2;setosa
4.9;3.1;1.5;0.1;setosa
4.4;3.0;2.2399999999999998;0.2;setosa
5.12;3.4;1.5;0.36;setosa
5.0;3.5;1.4200000000000002;0.3;setosa
4.5;3.4400000000000004;1.4200000000000002;0.3;setosa
5.862385321100917;3.066956521739131;3.728448275862069;0.2;setosa
5.130000000000001;3.5;1.6;0.36;setosa
5.862385321100917;3.066956521739131;1.9;1.2467889908256882;setosa
4.8;3.0;1.4;0.3;setosa
5.1;3.8;1.6;0.2;setosa
4.6;3.2;1.4;0.37;setosa
4.97;3.7;1.5;0.2;setosa
4.930000000000001;3.3;1.4;0.2;setosa
7.0;3.2;4.7;1.6500000000000004;versicolor
6.4;3.2;4.59;1.43;versicolor
6.4;3.1;4.9;1.5;versicolor
5.87;2.8099999999999996;4.0;1.3;versicolor
6.5;2.85;4.6;1.6600000000000001;versicolor
5.7;2.8;4.5;1.3;versicolor
6.3;2.8800000000000003;4.7;1.6;versicolor
4.9;2.4;3.3;1.04;versicolor
6.6;2.9;4.6;1.55;versicolor
5.83;2.7;3.9;1.4;versicolor
5.549999999999999;2.0;3.5;1.27;versicolor
5.9;3.0;4.700000000000001;1.5;versicolor
6.0;2.2;4.0;1.0;versicolor
6.1;2.9;4.7;1.4700000000000002;versicolor
5.6;2.63;3.6;1.3;versicolor
6.7;3.1;4.4;1.4;versicolor
5.6;3.0;4.5;1.5;versicolor
5.819999999999999;2.7;4.1;1.0;versicolor
6.020000000000001;2.2;4.5;1.5;versicolor
5.6;2.5;4.19;1.44;versicolor
6.459999999999999;2.96;4.8;1.8;versicolor
6.1;2.8;4.0;1.3;versicolor
6.3;2.5;4.9;1.5;versicolor
6.1;2.6799999999999997;4.7;1.2;versicolor
6.4;2.9;4.3;1.3;versicolor
5.9;2.7800000000000002;4.4;1.4;versicolor
6.8;2.8;4.8;1.4;versicolor
6.17;3.0;5.0;1.7;versicolor
6.0;2.9;4.5;1.5;versicolor
5.7;2.6;3.5;1.36;versicolor
5.58;2.4;4.04;1.1;versicolor
5.540000000000001;2.4;3.96;1.0;versicolor
5.8;2.7;3.9;1.2;versicolor
6.0;2.9;5.1;1.6;versicolor
5.4;3.0;4.5;1.3399999999999999;versicolor
6.0;3.4;4.0600000000000005;1.6;versicolor
6.25;3.1;4.430000000000001;1.5;versicolor
6.01;2.3;4.4;1.4100000000000001;versicolor
5.6;3.0;4.1;1.3;versicolor
5.840000000000001;2.5;4.0;1.29;versicolor
5.5;2.6;4.4;1.3900000000000001;versicolor
6.1;3.0;4.6;1.4;versicolor
5.8;2.6;4.42;1.58;versicolor
5.0;2.3;3.3;1.0399999999999998;versicolor
5.6;2.7;4.3;1.3;versicolor
5.7;3.0;4.199999999999999;1.2;versicolor
5.7;2.9;4.2;1.3;versicolor
6.2;2.79;4.3;1.3;versicolor
5.1;2.5;3.0;1.1;versicolor
5.7;2.8;4.1;1.3800000000000001;versicolor
6.3;3.3;6.0;2.5;virginica
5.8;2.7;5.1;1.9;virginica
7.100000000000001;3.19;5.9;2.1;virginica
6.3;2.9;5.01;1.59;virginica
6.5;3.02;5.8;2.2;virginica
7.6;3.0;6.6;2.1;virginica
6.13;2.83;4.5;1.7;virginica
7.3;2.9;6.3;1.8;virginica
6.7;3.0599999999999996;5.8;1.8;virginica
7.2;3.6;6.1;2.5;virginica
6.5;3.02;5.1;2.0;virginica
6.4;3.0;5.3;1.9;virginica
6.55;3.0;5.3500000000000005;2.1;virginica
5.7;2.5;5.0;1.7299999999999998;virginica
5.8;2.8;5.1;2.4;virginica
6.4;3.2;5.3;2.3;virginica
6.5;3.0;5.5;1.85;virginica
7.7;3.8;4.89;2.2;virginica
5.929999999999999;2.6;4.869999999999999;2.3;virginica
6.0;2.2;4.54;1.4;virginica
6.69;3.2;5.7;2.3;virginica
6.069999999999999;2.8;4.9;2.0;virginica
6.14;2.8;6.7;1.49;virginica
5.862385321100917;3.066956521739131;3.728448275862069;1.8;virginica
6.7;3.3;5.7;2.1;virginica
7.2;3.2;6.0;1.8;virginica
6.2;2.8;4.8;1.8;virginica
6.340000000000001;3.0;4.9;1.8;virginica
6.4;2.8;5.6;2.1;virginica
7.2;3.2699999999999996;5.8;2.1100000000000003;virginica
7.4;3.22;6.1;1.9;virginica
7.9;3.8;4.890000000000001;2.0;virginica
6.4;2.8;5.6;2.0900000000000003;virginica
6.3;2.93;5.1;1.85;virginica
6.1;2.6;4.459999999999999;1.5200000000000002;virginica
7.7;3.2299999999999995;6.1;2.3;virginica
6.3;3.4;5.6;2.4;virginica
6.4;3.1;4.960000000000001;1.8;virginica
6.0;2.83;4.8;1.8;virginica
6.9;3.1;4.35;1.39;virginica
6.7;3.1;5.6;2.4;virginica
6.9;3.1;5.1;2.3;virginica
5.8;2.73;5.1;1.9;virginica
6.8;3.2;5.9;2.3;virginica
6.7;3.3;5.7;2.5;virginica
6.7;3.0;5.340000000000001;2.3;virginica
6.3;3.066956521739131;3.728448275862069;1.2467889908256882;virginica
6.5;3.0;5.2;2.0;virginica
5.862385321100917;3.066956521739131;3.728448275862069;2.3;virginica
5.9;3.0;5.1;1.8;virginica
