sepal_length;sepal_width;petal_length;petal_width;species
5.1;3.5;1.4;0.23000000000000004;setosa
4.9;3.0792207792207793;3.8950617283950617;1.173170731707317;setosa
5.888095238095238;3.0792207792207793;1.3;1.173170731707317;setosa
5.888095238095238;3.0792207792207793;3.8950617283950617;0.2;setosa
5.888095238095238;3.0792207792207793;1.4;1.173170731707317;setosa
5.4;3.9;1.7;0.4;setosa
5.888095238095238;3.0792207792207793;3.8950617283950617;1.173170731707317;setosa
5.0;3.38;1.5;0.2;setosa
5.300000000000001;2.9;3.91;0.2;setosa
4.9;3.53;1.5;0.24;setosa
5.4;3.7;1.5;0.2;setosa
5.01;3.4;1.6;0.2;setosa
5.888095238095238;3.0792207792207793;1.4;1.173170731707317;setosa
5.888095238095238;3.0792207792207793;3.8950617283950617;1.173170731707317;setosa
5.8;3.07;2.56;0.2;setosa
5.7;3.15;2.33;0.4;setosa
5.4;3.9;1.6600000000000001;0.4;setosa
5.1;3.5;1.6599999999999997;0.3;setosa
5.0600000000000005;3.8;1.7;0.3;setosa
5.62;3.8;1.5;0.64;setosa
5.0600000000000005;3.4;2.73;0.2;setosa
5.888095238095238;3.7;3.8950617283950617;1.173170731707317;setosa
4.6;3.29;1.49;0.2;setosa
5.1;3.5799999999999996;1.7;0.26999999999999996;setosa
4.8;3.29;1.6900000000000002;0.2;setosa
5.0;3.0;2.5900000000000003;0.95;setosa
5.0;3.5599999999999996;1.6;0.25999999999999995;setosa
5.2;3.0792207792207793;3.8950617283950617;1.173170731707317;setosa
5.0600000000000005;3.4;2.73;0.2;setosa
4.7;3.2;3.17;0.71;setosa
5.360000000000001;3.1;3.55;0.2;setosa
5.4;3.4;1.5;0.22999999999999998;setosa
5.09;4.1;1.5;0.64;setosa
5.5;4.2;1.4;0.2;setosa
5.888095238095238;3.0792207792207793;3.8950617283950617;0.1;setosa
5.888095238095238;3.2;3.8950617283950617;1.173170731707317;setosa
5.5;3.5099999999999993;1.3;0.5900000000000001;setosa
4.9;3.53;1.5;0.24;setosa
4.4;3.4300000000000006;1.3;0.2;setosa
5.01;3.4;1.5;0.2;setosa
5.0;3.5;1.6700000000000004;0.3;setosa
5.04;3.3699999999999997;1.3;0.3;setosa
4.4;3.29;1.49;0.2;setosa
5.0;3.5599999999999996;1.6;0.25999999999999995;setosa
5.888095238095238;3.0792207792207793;3.8950617283950617;1.173170731707317;setosa
5.51;3.0;3.7099999999999995;0.3;setosa
5.1;3.8;1.7100000000000002;0.27;setosa
5.888095238095238;3.0792207792207793;3.8950617283950617;0.2;setosa
5.3;3.7299999999999995;1.5;0.27;setosa
5.0;3.3;1.4;0.2;setosa
5.888095238095238;3.2;3.8950617283950617;1.173170731707317;versicolor
6.4;2.87;4.709999999999999;1.5;versicolor
6.1000000000000005;3.1;4.76;1.5;versicolor
5.86;2.3;4.0;1.3;versicolor
6.5;2.9400000000000004;4.6;1.5;versicolor
5.7;2.8;4.9399999999999995;1.34;versicolor
6.3;3.0792207792207793;3.8950617283950617;1.173170731707317;versicolor
5.709999999999999;2.71;3.3;1.0;versicolor
6.6;2.9;4.6;1.3;versicolor
5.2;2.7;3.9;1.4;versicolor
5.888095238095238;3.0792207792207793;3.8950617283950617;1.0;versicolor
5.9;3.0;4.2;1.5;versicolor
6.0;2.7499999999999996;4.24;1.0;versicolor
6.159999999999999;2.9;4.7;1.27;versicolor
5.74;2.9;3.6;1.3;versicolor
6.7;3.1;4.4;1.25;versicolor
5.6;3.0;4.5;0.9099999999999999;versicolor
5.8;2.76;4.1;1.0;versicolor
5.888095238095238;3.0792207792207793;4.5;1.173170731707317;versicolor
5.78;2.67;3.9;1.1;versicolor
5.9;2.8000000000000003;4.8;1.35;versicolor
6.1;2.7600000000000002;4.0;1.3800000000000001;versicolor
5.888095238095238;3.0792207792207793;4.9;1.173170731707317;versicolor
6.07;2.87;4.7;1.2;versicolor
5.9799999999999995;2.8500000000000005;4.3;1.3;versicolor
6.6;3.0792207792207793;3.8950617283950617;1.173170731707317;versicolor
6.01;2.8;4.8;1.45;versicolor
6.7;3.0792207792207793;3.8950617283950617;1.173170731707317;versicolor
5.888095238095238;3.0792207792207793;3.8950617283950617;1.173170731707317;versicolor
5.7;2.6;3.5;1.11;versicolor
5.888095238095238;3.0792207792207793;3.8950617283950617;1.1;versicolor
5.5;2.4;3.7;1.0;versicolor
5.75;2.7;3.9;1.2;versicolor
6.13;2.7;5.02;1.6;versicolor
6.130000000000001;3.0;4.450000000000001;1.5;versicolor
6.0;2.9699999999999998;4.92;1.6;versicolor
6.7;3.1;4.7;1.2399999999999998;versicolor
6.3;2.3;4.56;1.3;versicolor
5.888095238095238;3.0792207792207793;3.8950617283950617;1.3;versicolor
5.888095238095238;2.5;3.8950617283950617;1.173170731707317;versicolor
5.888095238095238;3.0792207792207793;3.8950617283950617;1.2;versicolor
5.888095238095238;3.0792207792207793;3.8950617283950617;1.173170731707317;versicolor
5.8;2.77;4.0;1.2;versicolor
5.0;2.3;3.3;1.0299999999999998;versicolor
5.6;2.84;4.2;1.3;versicolor
5.7;3.0;4.279999999999999;1.2;versicolor
5.7;2.78;4.09;1.3;versicolor
6.2;2.7800000000000002;4.3;1.3;versicolor
5.1;3.19;3.0;0.6100000000000001;versicolor
5.7;2.8;4.41;1.3;versicolor
6.119999999999999;3.3;6.0;1.1;virginica
5.8;2.75;5.1;1.9;virginica
7.1;3.0;5.9;2.1;virginica
6.3;2.9;5.18;1.8;virginica
6.5;2.98;5.8;1.9;virginica
7.6;3.0;5.49;2.1;virginica
5.888095238095238;2.5;3.8950617283950617;1.173170731707317;virginica
5.888095238095238;3.0792207792207793;3.8950617283950617;1.8;virginica
6.68;3.0900000000000003;5.8;1.8;virginica
7.2;3.0792207792207793;3.8950617283950617;1.173170731707317;virginica
5.888095238095238;3.2;3.8950617283950617;1.173170731707317;virginica
6.4;2.7;5.3;1.9;virginica
6.8;2.96;5.5;2.1;virginica
5.95;2.5;5.0;1.6400000000000001;virginica
5.95;2.8;5.1;1.6300000000000001;virginica
5.888095238095238;3.0792207792207793;3.8950617283950617;1.173170731707317;virginica
6.5;3.0;4.870000000000001;1.1900000000000002;virginica
7.7;3.8;4.9;2.2;virginica
6.2299999999999995;2.6;6.9;1.3699999999999999;virginica
6.0;2.8099999999999996;5.0;1.5;virginica
5.888095238095238;3.0792207792207793;5.7;1.173170731707317;virginica
5.6;2.8;4.9;2.0;virginica
7.7;2.8;6.7;1.32;virginica
5.93;2.7;4.9;1.8;virginica
6.09;3.3;5.7;1.1300000000000001;virginica
6.2;3.2;6.0;1.8;virginica
6.01;2.8;4.8;1.45;virginica
5.888095238095238;3.0792207792207793;4.9;1.173170731707317;virginica
6.4;2.8;5.6;2.1;virginica
7.2;3.0792207792207793;3.8950617283950617;1.173170731707317;virginica
6.24;2.8;6.1;1.9;virginica
7.9;3.8;4.8;2.0;virginica
6.39;2.8;5.6;2.2;virginica
6.3;3.0792207792207793;3.8950617283950617;1.173170731707317;virginica
5.888095238095238;3.0792207792207793;3.8950617283950617;1.173170731707317;virginica
5.888095238095238;3.0;3.8950617283950617;1.173170731707317;virginica
6.3;3.0792207792207793;3.8950617283950617;1.173170731707317;virginica
6.4;3.1;5.5;1.8;virginica
6.0;3.0;4.8;1.8;virginica
5.888095238095238;3.0792207792207793;3.8950617283950617;2.1;virginica
6.7;3.1;5.360000000000001;2.4;virginica
6.9;2.9400000000000004;5.460000000000001;2.3;virginica
5.8;2.7;4.63;1.19;virginica
6.8;3.04;5.9;2.3;virginica
6.7;3.0300000000000002;5.7;2.0300000000000002;virginica
6.1899999999999995;3.0;5.2;2.3;virginica
6.3;2.5;5.0;1.9;virginica
5.888095238095238;3.0792207792207793;5.2;1.173170731707317;virginica
6.2;3.4;5.4;1.1300000000000001;virginica
5.9;2.83;4.92;1.8;virginica
