"x.box","y.box","width","high","onpix","x.bar","y.bar","x2bar","y2bar","xybar","x2ybr","xy2br","x.ege","xegvy","y.ege","yegvx","class"
2.93256628792648,4,4,3,2,6.38598931064535,8,2,9,11,7.73979218667632,7.79787166080181,0.20292066696822,8.75999752512291,5,6,"Z"
4,7,4.84104967614599,5,5,5,9,6,4,8,7,9,2,9,7,10,"P"
7,10,8,7,4,8,8,8.92851070055171,10,16.1468787124942,2,8,2,5,5,10,"S"
4,7.50976928506282,5,7.24967289464527,4,4.84989856949797,7.08131002521427,13,2.63872865658835,7,8.24780161885397,8,3,8.23382423110952,0,8.04501005201836,"H"
5.67447734914859,7,8,5,4,7,7.63161423606623,3,7,9.37973914607485,7,8.15897156254522,4.04660134914321,8,3,7,"H"
3.85663509699942,7.09447778846782,5,4.9716945307233,3,4,12,2,5,13,7,4.40822529157002,1,10,1,6.19751238380466,"F"
6,10,8,8,4,7,7.76963204405454,5.36927246149379,5,8.53754328842149,7,8,3.76717258574682,8,1,8,"N"
1,0,1.87206455501138,0,1,5.96075298659721,10,7,2,7,8.50498654882252,8,3.65967992616681,8.86509050587641,2.03748940511579,9,"R"
5,9,7,6,4.48323519604001,7,5.65785382255991,3.18138244209862,4.40279070361393,8.15974521294792,4.83181776822597,9,5.08051562477764,6,2,8,"M"
0.785865463095741,0,2,1,1,6.70625288215111,7,6.05418309954953,6,7,5.97689152688033,8.41390286243724,2,8,3,8.50207431172622,"D"
2,7,4,5,1.45287301289458,9,9.38327888972428,6.07288833117874,4.00922621646264,5,13,8,3,10,0,7.61853838185303,"V"
4.53996383546778,11,5,7.07591187032459,3,13,4,3.92490330818708,3,9.77070960883276,3.70071578449456,8,3.37358292309942,6.39397368635598,4,9,"A"
3,7,5,5,4.26540538637176,8,7,4,4,7.12415054813464,6,7.91696785819084,3.79994076296442,7.97121784756067,3.52060412616909,8.5801022208681,"K"
3,6.97985542340918,4.80731108212925,6,4,8,7.21700459430386,4,5,9,6.25483992492188,7.4656261426485,3,7.79376776870421,3,7,"D"
8,11.8188268936469,9,8,5.90739676367274,6.66073857707965,8,4.63259355259685,6,10.0928977371567,5.96668814742242,8.30140005182911,4,8.83785634687475,6,8,"S"
7,11,10.5112828484361,8,9,5.60810870999726,7,1.66551830580654,6,10,4,7,5,9.19108613661531,4,7.62401334204848,"H"
3.08954770835958,5,5.04383555822303,7,3.85077537131873,5.60599542497952,7.12103432339748,6,12,7,7.63156531132327,8.80901464647787,0,8,7,6,"E"
3.6559403894863,4.71679121531776,5,3,2,7,8,2.02202598530227,5.70371625291794,11,7,7,2.06884038142179,8,1.97302015764361,7.44188809488016,"Z"
3.85565840474607,6.5812573680763,5.07092901605565,6.18445169845736,4,8,9,8,4.64437163485827,8.40629441182445,7.39471774554822,7.05483143393028,3,8,4.94000962999616,8.66773034033621,"O"
4,7.73896117767445,4,7,5,8,8,6,2,7,7,11,3,9,9.48886914834208,8,"Q"
5,8.17425056657892,7,6.54744489457196,4.74339533379086,7.31425955038744,5,5.55262762696806,6.70042294689669,6,4,8.23600405743406,3,8,4.41048465470529,8,"Q"
3.31408906884077,7.31067963542248,3.71524089355834,5,2.07339238656371,1,1,5,5,0,1,6,0.353511072699608,8,0,8,"L"
0.899075956908024,1,2,1,0,7,10.2930693017942,5.06093874651414,2,7,13,8.258831798911,2,10.9118650549854,-0.244100973234604,7.70967040480511,"V"
2,1,3,1.63225223986605,1.09948509620124,8,7,3,8,8.7267511709625,5.44519966403834,8,0.805884340765555,8,5.85011134583078,8.08533220869639,"X"
8,9,12.106951963206,8,12,7,6,5,5,11.0050376051849,6,8,7,10,6,7.89716589579282,"V"
5,10,8.29512372529628,7,11,9,4.33804429916684,2.73969392096336,2,7.73669916201919,2.70251509486975,8,10,5,7.73987045171875,6,"M"
5,6,5,4,1.57518676585928,4,9,1,7,10,8.00946382610759,6,2.19645739968313,10.0387367069035,2,4,"Y"
2,5.03118208288692,3.97118858072374,4,3,9,6.81336665268778,4,6,10,6.09244100228199,7.46848547063504,1.69200582371654,7.87737186007428,3,7.89510101707926,"D"
4.09761009604914,8,5.57518553664999,6,5,7,7,5.05650582637352,4.24408566736711,7,7,10.49110792706,4.26570954797661,8,5,10,"E"
4,7,5.15218044539879,4.35326293919052,4.53286270715427,11,5.14316480234987,3,5,8.5937173372299,1,4,5,9,5.1558781064345,7,"N"
3.82127553108897,10.0254296200342,4.58843152925229,7,2,9.1393964526939,4,3,2,8,4.19332320828819,8,3,7,-0.786663355049624,8.37357148926571,"A"
3.59136364051225,6.73175388018748,4.73783577632634,5.08196676354393,3,7.2293532717803,7,7.11785021033921,5.1993513316858,7,6,5,2.6890813913015,8,2.57720760890828,7.77318068425639,"D"
4.48732907706435,6.66599449751418,4.50054363753689,5.51797000874884,5.50027148955654,7.05024795150249,7.07949452192944,6,4,7,5,8,3.89211044110554,8.33759735151421,10,7,"Z"
3.45582777318806,4.46906000295811,5,3,1.74219873842475,5,9,3,4.72050173173109,9.7495338511098,7.38150347602957,7.36690180307844,2.80284029111017,8,0,7,"N"
4,10.2829056096898,4.12004096190506,8,2,9.01946736083231,7,4,5.40222954059464,6.28825972980825,6,8,3,8.16615696360849,4,7.28736054150843,"X"
4,9,6,7.32334593401533,7,6,8,4.05391750566582,4,7.17040994252733,8.4259364783617,6.69353984559125,6,8.55365170613183,4,5,"F"
6,9,5.5668831890359,4,2,6,6.27045059667628,5.63260794104091,5,8.40655710703743,4,7.98486632798808,5,7.554061141482,2.35551599501802,8,"N"
3,7.70939862559365,4,7,3.41286155854524,0,1,6,6,0,0,10.3355559184316,0.724522269541241,5.33740221350932,2.73098642248323,7.26918035531603,"L"
4,5,4.96988901183979,4,3,6.91081368164047,7.9288588155383,3.53658010654083,3.86691442323549,8.25325301452804,6,6,3.2553261518512,9,3.23993309971305,7,"N"
2.35905646003259,6.08757030574677,3,4.34987169561348,1.68138242183936,7,8,2,9,11,6,8,0.152897433560226,8,5,7,"Z"
6,7.00361816691469,6,4,3.92482733931013,7,6,4,4,9.8328214487573,6.27296496930714,6.60740022911275,5.87603803506552,8.47884311384279,4,4,"Y"
-0.89323140476004,0,0,1,-1.13152542480301,7,7.10175366595308,4,4,7,6,7.80903771234831,0,8.84944616554695,0,7.06783679934607,"I"
7.51203936789022,11,8,6.52212247316793,6.73140931534214,4,11.369454958894,2,3,7.68219418341275,11.7437893640394,7,9,13,3,4.57471123816166,"W"
2,2.50839317883363,3,2,2,5.70214264053573,8.36907132912165,3.77281312204686,6,7,9,9,2.80821762245567,9,3.80332072921037,8,"U"
4.8277339166957,6.5235894020021,4,3.59992296796764,2,8,7.33836393626555,6,4.61502867646192,9,4,7,5,6.87787212358966,5,9,"O"
2.38617760368439,4,4,3,2,5.34288870305895,9.06334432963068,2.15259300693994,6,11,7.96406225619215,6.7171418386344,1,9.65289867139478,1,5,"T"
4.3658938192447,5,6,4.58656978528602,4,7,6.2506790236094,5,5,7.1128094195372,5,8,4.11510079539277,7,5,6,"O"
4.96061433679815,11.8991351986316,6,10,5.54226508232619,8,7.93726188479014,5.35290700069069,4.47673223384303,8,5.83176888304855,6,2.83210144469435,8.51767538138564,5,7,"P"
2.63785255680651,6.10331279012645,2,4.18951930474244,1.2160651567225,5.98336956081333,9,5,5.20215515623725,12,9,10,1.13072636552919,9,3.36074279816572,7,"C"
4.45878195939171,7,4,5,2.93415471576364,6,6,5.44405332643732,6,10,8,11.261665895671,2,10,4,9,"G"
4.47216619088416,8,6,6.66933885394417,8,7.7889985809597,8.32498650131831,5,3,7,6.68946043783828,7,6.33107636047925,8.81627538686727,7.99649222081583,9,"B"
3,3.54813877776529,4.00783530375983,3,3,5,7.07064234227218,4.92034727833278,6.46248742829835,7.04577975663615,7.14534757900967,11,3,8,5,9,"K"
6.86389712897806,8,7.04344976803096,4.06911693589985,5,3,10,3,4,11,10,8.55315939484484,8,10,2,5.04142461408882,"W"
2,6,4,4,2,4.42519242273994,9.80668983263563,3,4.87940792737754,4,11,8,2,10,1,8,"V"
3.50637809088121,6,6,4,5,7,11,1.99967942808325,0.89688432955166,7,11.0433096482901,8,6.87948642275853,11,1,8,"W"
5,11,7,8.53546425953664,7,8.15817428578056,6,6.48663385786162,4.49468560078508,7.04034689712642,5,8.55509341199455,5.44517960216794,6,5.84873152141648,7.94202464684392,"H"
4.49159132345922,9,5.95531945054063,6.35387348312935,4,7,8,3,12,10.328818433827,6.79290478523115,8,0.595549160167342,8.38657623181538,7.36498315326954,7,"Z"
1,3.91996429355164,2,3,1,9,6,3.53223307204857,6,10.0964719059218,4,9,0.954727825844895,6.83681073059491,3.8927292151819,7,"J"
2.50428270274297,4.50108587991775,3.38255380826615,3,1,6.57812562216275,9.27921368217515,4.58063532268937,5.03225770566087,9.69806805914933,7,4,1,9,1,6.22908381613652,"F"
5,10,7,8.063830874995,6,7,7.32970575091639,6.52682919580771,4.3331405866459,7,6.37004193340068,5,4,8.52406901747249,3,7,"D"
3,5.97507727007466,4.1007025103712,4,2.49484730932237,8,7,3,6.10787487906972,11,5.28845491421954,7,1,9,3.07009359332968,8,"S"
8,13,8.5022092787646,8,4.58602172919937,5.87638200088498,8,3,9,11.4708463461661,6.21524198612414,8.02252132219544,2.95548329370207,8.99154519149683,5,7.38644119466044,"T"
