sepal_length;sepal_width;petal_length;petal_width;species
5.1;3.5;1.473290348660313;0.2;setosa
4.9;3.0;1.4;0.21073377270340346;setosa
4.7;3.2;1.3;0.2;setosa
4.6;3.1;1.5;0.2;setosa
5.0;3.6;1.4;0.2;setosa
5.4;3.9;2.4372795635041813;0.8418482914834515;setosa
4.6;3.4;1.4;0.3;setosa
5.0;3.4;1.5;0.2513989023109245;setosa
4.4;2.9;1.4;0.2;setosa
4.9;3.1;1.5;0.1;setosa
5.003595899549928;3.7;1.5;0.2;setosa
4.8;3.4;1.6;0.2779938685761512;setosa
4.8;3.0;1.4;0.1;setosa
4.778526936829632;3.0;1.1;0.11833537415032021;setosa
5.8;3.670418880723833;1.2;0.2;setosa
5.7;4.4;1.5;0.4;setosa
5.4;3.9;1.3;0.19269360874112537;setosa
5.1;3.5;1.4;0.3;setosa
5.7;3.8;1.9379424618698209;0.3;setosa
5.1;3.2888884799433087;1.5;0.2599675244467206;setosa
5.4;3.4;1.7;0.2;setosa
5.05783985287032;3.7;1.5;0.4;setosa
4.6;3.6;1.0;0.029966483091455977;setosa
5.1;3.3;2.000314380223943;0.5;setosa
5.019967223007411;3.4;1.9;0.2;setosa
5.0;3.282313733784187;1.6;0.2;setosa
5.0;3.4;1.6;0.4;setosa
5.2;3.5;1.5;0.2;setosa
5.2;3.4;2.684676459601142;0.8948425487527313;setosa
4.7;3.2;1.3268788664817215;0.2;setosa
4.8;3.1;1.6;0.2;setosa
5.4;3.4583638817768003;1.5;0.4;setosa
5.525377197627054;3.1488607770771906;2.1260978893044347;0.1;setosa
5.5;4.2;1.4;0.2;setosa
4.96800464795587;3.1;1.5;0.27825396347564346;setosa
5.0;3.2;1.2;0.2;setosa
5.5;3.5372885091641053;1.3;0.2;setosa
4.9;3.1;1.5;0.24854730154327495;setosa
4.4;3.0;1.3;0.2;setosa
5.1;3.4;1.5;0.2;setosa
5.0;3.5;1.4944497936221794;0.3;setosa
4.5;2.3;1.9981015471609915;0.3;setosa
4.4;3.140143576091122;1.3;0.2;setosa
5.0;3.5;1.6;0.6;setosa
5.1;3.8;1.9;0.40881383506166713;setosa
4.8;3.0;1.4;0.3;setosa
5.1;3.8;1.6;0.2;setosa
4.6;3.2;1.4;0.1900451761138946;setosa
5.3;3.7;1.5;0.2;setosa
5.0;3.3;1.4;0.2;setosa
6.228056490037948;3.2;4.7;1.4;versicolor
6.4;3.2;4.5;1.5;versicolor
6.9;3.1;4.9;1.5;versicolor
5.898445373456296;3.042546330447324;4.0;1.3;versicolor
6.059079065107321;2.8;4.6;1.5;versicolor
5.7;2.852803235929212;4.5;1.3;versicolor
6.3;3.3;4.7;1.6;versicolor
4.9;2.4;3.3;0.9567676258576887;versicolor
6.6;2.9;4.6;1.561901974090337;versicolor
5.2;2.7;3.9;1.4;versicolor
5.2215834582340905;2.0;3.5;1.0;versicolor
5.9;3.0;4.2;1.5;versicolor
5.474476619224805;2.2;4.0;1.0;versicolor
6.1;2.9;4.7;1.4;versicolor
5.6;2.9;3.6;1.3;versicolor
6.7;3.1;4.4;1.4;versicolor
