sepal_length;sepal_width;petal_length;petal_width;species
5.1;3.5;1.4;0.2;setosa
4.9;3.0;1.4;0.48076340328025824;setosa
4.7;3.2;1.4275945792142153;0.2;setosa
4.6;3.1;1.5;0.2;setosa
5.0;3.6;1.4;0.2;setosa
5.4;3.9;1.7;0.4;setosa
4.35905893297401;3.4;1.4;0.3;setosa
5.0;3.4;1.5;0.2;setosa
4.4;3.112229578606308;2.2908988160368207;0.2;setosa
4.380852531003952;3.1;1.5;0.1;setosa
5.4;3.067081292722583;1.5;0.2;setosa
4.8;3.4;1.3888162079832553;0.2;setosa
4.8;3.0;1.4;0.1;setosa
4.3;3.0;1.1;0.1;setosa
5.8;4.0;1.2;0.2;setosa
5.7;2.997959834959835;1.5;0.4;setosa
5.4;3.9;1.3;0.44118578344944126;setosa
5.1;3.5;1.4;0.3;setosa
5.7;3.8;1.7;0.3;setosa
5.1;3.8;1.5;0.3;setosa
4.361969130563557;3.4;1.7;0.2;setosa
4.3423701165592075;3.7;1.5;0.4;setosa
4.6;3.6;1.0;0.2;setosa
5.1;3.3;1.7;0.5;setosa
4.8;3.4;1.9;0.2;setosa
5.0;3.0;1.6;0.2;setosa
5.0;3.4;1.6;0.4;setosa
5.2;3.5;1.5;0.2;setosa
5.2;3.4;1.4;0.2;setosa
4.7;3.2;1.6;0.2;setosa
4.8;3.1;1.6;0.2;setosa
5.4;3.4;1.5;0.4;setosa
5.2;4.1;1.5;0.1;setosa
5.5;4.2;1.4;0.2;setosa
4.9;3.1;1.5;0.1;setosa
5.0;3.137897150373936;1.2;0.2;setosa
4.3418803450570405;3.5;1.3;0.2;setosa
4.9;3.1;1.5;0.1;setosa
4.4;3.0;1.3;0.39537520794996617;setosa
5.1;3.4;1.5;0.44687900691384075;setosa
5.0;3.5;1.3;0.3;setosa
4.5;2.3;1.6686557681194842;0.3;setosa
4.4;3.2;1.3;0.2;setosa
5.0;3.5;1.6;0.4272014550747275;setosa
4.345058119892239;3.8;1.9;0.4;setosa
4.8;3.0;1.4;0.3;setosa
5.1;3.8;1.6;0.2;setosa
4.6;3.2;1.4;0.2;setosa
5.3;3.7;1.3529835792626441;0.2;setosa
5.0;3.1294774063467385;1.4;0.2;setosa
7.0;3.2;4.700000000000001;1.4;versicolor
6.4;2.8186100687219797;4.5;1.5000000000000002;versicolor
6.9;3.1;4.9;1.5000000000000002;versicolor
5.5;2.3;4.0;1.3;versicolor
6.5;2.8;4.6;1.5000000000000002;versicolor
5.7;2.818164815862656;4.5;1.3;versicolor
6.3;3.3;4.700000000000001;1.6;versicolor
4.9;2.4;3.3;1.0;versicolor
6.6;2.8184863473045825;4.6;1.513432757890642;versicolor
6.097046636035562;2.7;3.9;1.4;versicolor
5.0;2.0;2.2819188115154807;1.0;versicolor
5.9;3.0;4.2;1.5000000000000002;versicolor
6.3577271693766715;2.2;4.0;1.0;versicolor
6.1;2.9;4.700000000000001;1.2103880025250615;versicolor
5.556539634221643;2.9;3.6;1.3;versicolor
6.7;3.1;4.4;1.4;versicolor
5.899800578094065;3.0;4.5;1.5000000000000002;versicolor
5.8;2.7;4.1;1.0;versicolor
6.2;2.2;4.5;1.5000000000000002;versicolor
5.6;2.5;3.9;1.1;versicolor
