sepal_length;sepal_width;petal_length;petal_width;species
5.1;3.5;2.4379124869292674;0.5748211454891563;setosa
5.2761209338338375;3.0;1.4;0.5155761304549277;setosa
5.0516972245670555;3.2;1.6373743519800306;0.2;setosa
4.6;3.1;2.0050344621055722;0.39725082385140653;setosa
5.0;3.6;1.4;0.2;setosa
5.4;3.8999999999999995;2.3147200536554156;0.4;setosa
4.6;3.4;1.6579777709646524;0.3;setosa
5.0;3.2380172500564757;1.5;0.2;setosa
4.941629206550598;2.9;1.4;0.2;setosa
4.9;3.1;1.5;0.35953465785253047;setosa
5.4;3.7;1.5;0.2;setosa
4.8;3.4;1.6798100531657338;0.2;setosa
4.8;3.2268334108969867;1.4;0.1;setosa
4.3;3.0;1.4000292913576664;0.1;setosa
5.8;4.0;1.2;0.2;setosa
5.7;4.4;1.5;0.4;setosa
5.4;3.8999999999999995;1.3;0.4;setosa
5.1;3.5;1.4;0.3;setosa
5.7;3.8;1.7;0.3;setosa
5.023195634504258;3.8;1.5;0.3;setosa
5.4;3.240535934873283;1.7;0.2;setosa
5.275674399553001;3.7;1.9753299129460753;0.4;setosa
4.6;3.6;1.0;0.2;setosa
5.326871668432206;3.3;1.7;0.5569703575642705;setosa
4.8;3.4;1.9;0.2;setosa
4.961784940012723;3.0;1.6;0.2;setosa
5.0;3.236915100068957;1.6;0.4;setosa
5.2;3.5;1.5;0.4370091173567474;setosa
5.2;3.4;1.4;0.2;setosa
4.7;3.197668201221317;1.5937286435105502;0.2;setosa
4.8;3.210929799637467;1.6;0.2;setosa
5.4;3.2577001670614187;1.5;0.4;setosa
5.2;4.1;1.5;0.1;setosa
5.5;4.2;1.4;0.2;setosa
5.291307176341117;3.1;1.5;0.5285983679365218;setosa
5.0;3.2;1.2;0.2;setosa
5.5;3.5;1.3;0.2;setosa
4.9;3.1;1.6116526514482796;0.1;setosa
4.4;3.0;1.4728857273982763;0.2;setosa
5.1;3.4;1.5;0.2;setosa
5.059624227291613;3.3014176249155405;1.3;0.3;setosa
4.5;3.220904748763055;1.3;0.3;setosa
4.937658463221967;3.2;1.3;0.2;setosa
5.0;3.5;1.6;0.6;setosa
5.1;3.8;1.9;0.4754612818159759;setosa
4.8;3.0;1.4;0.3475883084992767;setosa
5.1;3.2384537171871663;1.6;0.2;setosa
4.946690214502453;3.2;1.4;0.2;setosa
5.3;3.7;1.9936166003097298;0.2;setosa
5.0;3.2511517832331362;1.4;0.2;setosa
7.0;3.2;3.640453840603501;0.8915358742019236;versicolor
6.4;3.2;4.5;1.5000000000000002;versicolor
6.9;3.1;5.049628527138114;1.5000000000000002;versicolor
5.5;2.3;3.0673912993132473;1.3;versicolor
5.776084403935075;3.4311787717922932;2.936146533417523;1.5000000000000002;versicolor
5.7;2.8;2.739463527195811;0.5627594968630075;versicolor
6.218253978473484;3.3;4.7;1.6;versicolor
4.9;2.4;3.3;1.0;versicolor
6.6;2.9;4.6;1.3;versicolor
5.2;2.992308809885383;3.9;0.7264643656791151;versicolor
5.0;3.0483161252297166;3.5;1.0;versicolor
5.9;3.0;4.0529317847436666;1.5000000000000002;versicolor
5.686774007250875;2.2;4.0;1.0;versicolor
5.235997650746345;2.9;2.182897209030688;0.4813034931125343;versicolor
5.770780387778967;2.9;3.6;1.3;versicolor
6.7;3.1113779217107003;4.4;1.4;versicolor
5.6;3.0;4.5;1.5000000000000002;versicolor
5.452771697777748;3.428027055557907;2.287459131447643;1.0;versicolor
6.2;3.002434821091354;4.5;1.0673118330238462;versicolor
5.331437325885593;2.5;2.2342242469060123;1.1;versicolor
5.9;3.2;4.799999999999999;1.0545124693228602;versicolor
6.1;3.1074350965084734;4.0;1.3;versicolor
6.3;2.5;4.9;1.5000000000000002;versicolor
6.1;2.8;4.7;1.0357528770794868;versicolor
6.4;3.0454405037958923;4.3;1.065459605994761;versicolor
6.6;3.0;4.605274713734389;1.4;versicolor
5.713543640827477;3.4338531738143567;2.801537257587433;1.4;versicolor
6.7;3.0;5.0;1.7;versicolor
6.0;2.9;4.5;1.5000000000000002;versicolor
5.6885599297974405;3.1846930568977;3.5;1.0;versicolor
5.5;3.0611990849678223;3.8;1.1;versicolor
5.5;3.0452400711658005;3.7;0.7457358666669727;versicolor
5.8;2.7;3.9;0.7813123442361652;versicolor
6.0;2.7;5.1;1.6;versicolor
5.4;3.0;3.535523972689331;1.5000000000000002;versicolor
6.0;3.4;4.5;1.6;versicolor
6.239486136356473;3.082860036652923;4.7;1.5000000000000002;versicolor
6.3;3.0287219178579154;4.4;1.070169137833774;versicolor
5.6;3.052155554207653;4.1;1.3;versicolor
5.961111387094141;3.15821083827731;4.0;1.3;versicolor
5.5;2.6;4.4;1.2;versicolor
6.1;3.035028104062528;4.6;1.4;versicolor
5.8;2.6;4.0;0.7937837630449533;versicolor
5.0;2.3;3.3;0.5092931068637967;versicolor
5.6;3.040755218959004;4.2;1.3;versicolor
5.96446200352627;3.1245994598268867;4.2;1.2;versicolor
5.7;2.9;4.2;0.8377224419743716;versicolor
6.2;2.9;4.3;1.3;versicolor
5.462986840004325;2.5;3.0;0.6223419696947038;versicolor
5.890246546929121;2.8;4.1;1.3;versicolor
5.297097638059288;3.3;2.128691668639064;0.535050835682422;virginica
5.8;3.275744611241371;2.866486942396343;0.6192251699951589;virginica
6.724563127713203;3.0;5.9;2.1;virginica
6.3;2.9;5.6;1.8;virginica
6.75159830005604;3.0;5.8;2.2;virginica
7.6;3.0;6.6;2.1;virginica
4.9;3.2007764477685097;3.376294284720123;1.7;virginica
7.3;2.9;6.3;1.8;virginica
6.7;2.968609110201359;5.8;1.8;virginica
7.2;3.6;6.1;2.5;virginica
6.5;3.2;5.1;2.0;virginica
6.4;2.7;3.351131127491623;0.719040365660429;virginica
6.8;3.0;5.5;2.1;virginica
5.7;2.5;5.0;2.0;virginica
5.8;2.8;5.1;1.06718172795102;virginica
6.067806258116484;3.2;5.3;1.2236363324394228;virginica
6.5;3.0;5.5;1.3447825373206737;virginica
6.9673925895063284;3.8;6.7;2.2;virginica
7.7;2.6;6.124527107678831;2.3;virginica
6.0;2.2;5.0;1.5000000000000002;virginica
6.9;3.0346066513486805;5.7;2.3;virginica
5.6;2.8;4.447258260641039;2.0;virginica
7.7;2.8;6.7;2.0;virginica
6.3;2.7;4.9;1.8;virginica
6.7;3.3;5.610290489780546;2.1;virginica
7.2;2.9917972706704736;6.0;1.8;virginica
6.2;2.8;4.799999999999999;1.8;virginica
5.949770467787117;3.0;4.9;1.091348584295869;virginica
6.4;2.8;5.6;2.1;virginica
6.180069611177266;3.0;5.8;1.3282163492352368;virginica
7.4;2.8;6.1;1.9;virginica
7.9;3.8;6.4;2.0;virginica
6.4;3.2481970902416113;5.498111619926095;2.2;virginica
6.3;2.8;5.1;1.5000000000000002;virginica
6.1;2.6;5.6;1.2476320995406212;virginica
6.856811518406987;3.0;6.1;2.3;virginica
6.3;3.243157229132712;5.624466753692627;2.4;virginica
6.4;3.1;3.3965639027342798;0.8035857032786906;virginica
6.0;3.029478539562613;4.799999999999999;1.8;virginica
6.9;3.1;5.4;1.4219898486956954;virginica
6.7;3.1;5.6;2.4;virginica
6.639257270200611;3.1;5.1;2.3;virginica
5.8;2.7;5.1;1.0633937319879234;virginica
6.8;3.0030111386636498;5.9;2.3;virginica
6.7;3.3;5.7;2.5;virginica
6.65744372525698;3.0;5.2;2.3;virginica
6.3;2.5;5.0;1.9;virginica
6.024441363601506;3.0;5.2;1.1671447670387924;virginica
6.2;3.4;5.4;2.3;virginica
5.9;3.0;5.1;1.8;virginica
