sepal_length;sepal_width;petal_length;petal_width;species
5.1;3.5;1.4;0.2;setosa
4.9;3.0;2.2285954739826024;0.2;setosa
4.7;3.2;2.1043699974049033;0.2;setosa
4.6;3.1;1.5;0.2;setosa
5.0;3.6;1.4;0.2;setosa
4.854021476622015;3.9;1.7;0.4;setosa
4.6;3.3149771924229268;1.4;0.3;setosa
5.0;3.4000000000000004;1.5;0.44632547026810054;setosa
4.4;2.9;1.4;0.3430578767715097;setosa
4.9;3.1;1.5;0.41503115905681254;setosa
5.4;3.7;2.380674420361489;0.2;setosa
4.8;3.4000000000000004;1.6;0.2;setosa
4.8;3.324307278250158;1.4;0.1;setosa
4.3;3.0;1.1;0.1;setosa
5.8;4.0;2.68627151221478;0.2;setosa
5.7;4.4;1.5;0.4;setosa
5.02146539463231;3.9;2.4591395198823514;0.4;setosa
5.1;3.5;3.1091715066212715;0.838766787311554;setosa
4.862337614338547;3.8;1.7;0.3;setosa
5.1;3.8;1.5;0.3;setosa
5.4;3.3239443573378327;1.7;0.2;setosa
5.1;3.7;1.5;0.4;setosa
4.6;3.6;1.0;0.2;setosa
5.1;3.3;2.4625670468180774;0.5;setosa
4.8;3.4000000000000004;1.9;0.2;setosa
5.0;3.0;1.6;0.4475263136258125;setosa
5.0;3.4000000000000004;1.6;0.4;setosa
4.843637462468952;3.5;1.5;0.2;setosa
5.2;3.3240975651806;1.4;0.2;setosa
4.7;3.2;1.6;0.2;setosa
4.8;3.1;2.15830084048146;0.2;setosa
5.4;3.287224542996168;2.5627877023181918;0.4;setosa
5.2;4.1;1.5;0.1;setosa
5.5;4.2;2.490699037250579;0.2;setosa
4.809777246459335;3.1;1.5;0.1;setosa
5.0;3.3080118860996963;2.2050147638663353;0.2;setosa
5.5;3.3246787822349075;1.3;0.2;setosa
4.9;3.316228318279922;2.100020750046611;0.1;setosa
4.4;3.3204301613850595;1.3;0.2;setosa
5.1;3.4000000000000004;1.5;0.2;setosa
5.0;3.5;1.3;0.4345839702433646;setosa
4.5;2.3;2.648845478215784;0.3;setosa
4.4;3.2;1.3;0.2;setosa
4.803476199291259;3.5;1.6;0.6;setosa
5.1;3.8;1.9;0.4;setosa
4.8;3.3177124745532276;1.4;0.3;setosa
5.1;3.8;1.6;0.4940526458398402;setosa
4.6;3.2;1.4;0.2;setosa
5.3;3.7;1.5;0.2;setosa
5.0;3.3;1.4;0.2;setosa
7.0;3.2;4.700000000000001;1.4;versicolor
6.4;3.2;4.5;1.5000000000000002;versicolor
6.9;3.1;4.9;1.5000000000000002;versicolor
5.5;3.0052590982477367;4.0;1.3;versicolor
6.5;3.0358465219193103;4.6;1.5000000000000002;versicolor
5.510169270026445;2.8;4.5;1.0472216499779523;versicolor
6.3;3.3;4.700000000000001;1.6;versicolor
4.9;2.4;3.3;0.64648994328022;versicolor
6.6;3.179371371531487;4.259072593896628;1.3;versicolor
5.2;2.7;3.9;1.4;versicolor
5.0;2.0;3.5;1.0;versicolor
5.9;3.0;4.2;1.5000000000000002;versicolor
6.0;2.2;4.0;1.0;versicolor
6.1;2.9;4.700000000000001;1.4;versicolor
5.6;3.076647158044935;3.718395121694565;1.3;versicolor
6.7;3.1;4.4;1.619111980161548;versicolor
5.6;3.0;4.5;1.5000000000000002;versicolor
5.8;2.7;4.1;1.0;versicolor
6.2;2.2;4.5;1.5000000000000002;versicolor
