x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx,class
2.0,4.0,4.0,3.0,2.0,7.0,7.498264603800224,2.0,9.0,11.0,7.0,7.0,3.0516542281248165,8.338552437223044,5.0,6.0,Z
4.0,7.0,5.118455843469064,5.38135940518705,5.0,5.0,9.0,6.0,5.173191263907694,8.0,7.0,9.0,2.0,9.0,7.0,10.0,P
7.0,7.043391345249295,5.118455843469064,7.0,4.0,8.0,7.498264603800224,5.0,10.0,11.0,2.0,8.0,2.0,8.338552437223044,3.6942426926483614,10.0,S
4.0,7.043391345249295,5.0,7.0,4.0,7.0,7.0,13.0,1.0,8.293331763874992,6.0,7.931584210835932,3.0,8.0,3.6942426926483614,8.0,H
6.0,7.0,8.0,5.0,3.5106658809664113,7.0,6.0,3.0,7.0,10.0,6.452485508519234,9.0,3.0,8.0,3.0,7.0,H
4.0,7.0,5.0,5.0,3.5106658809664113,4.0,12.0,2.0,5.0,13.0,7.0,5.0,1.0,10.0,1.0,7.0,F
4.0235557387668575,10.0,8.0,8.0,4.0,7.0,8.0,2.0,5.0,10.0,7.0,8.0,5.0,8.0,1.0,8.0,N
1.0,0.0,2.0,0.0,1.0,6.0,10.0,7.0,2.0,7.0,5.0,7.931584210835932,2.0,7.0,4.0,9.0,R
5.0,9.0,7.0,6.0,7.0,7.0,7.0,2.0,4.0,9.0,8.0,9.0,7.0,8.338552437223044,2.0,8.0,M
1.0,0.0,2.0,1.0,1.0,5.0,7.0,8.0,6.0,7.0,6.0,6.0,2.0,8.0,3.0,8.0,D
2.0,7.0,4.0,5.0,1.0,9.0,8.0,4.0,2.0,5.0,6.452485508519234,8.0,3.0516542281248165,10.0,0.0,8.0,V
3.0,11.0,5.0,8.0,3.0,13.0,4.0,5.0,3.0,12.0,6.452485508519234,8.0,2.0,6.0,3.6942426926483614,7.797080979284369,A
3.0,7.0,5.0,5.0,5.0,8.0,7.0,4.0,4.0,7.0,6.0,7.0,4.0,6.0,8.0,13.0,K
4.0235557387668575,7.043391345249295,5.0,6.0,3.5106658809664113,8.0,8.0,4.0,5.0,9.0,5.0,4.0,3.0516542281248165,8.0,3.6942426926483614,7.0,D
8.0,11.0,9.0,8.0,6.0,7.0,8.0,3.0,6.0,10.0,5.0,7.0,4.0,6.0,6.0,7.797080979284369,S
