sepal_length;sepal_width;petal_length;petal_width;species
5.836842105263158;3.5;1.4;1.2753623188405796;setosa
5.836842105263158;3.020512820512821;1.4;1.2753623188405796;setosa
5.836842105263158;3.020512820512821;3.733734939759035;1.2753623188405796;setosa
5.836842105263158;3.020512820512821;3.733734939759035;0.2;setosa
5.836842105263158;3.6;1.4;1.2753623188405796;setosa
5.4;3.020512820512821;3.733734939759035;1.2753623188405796;setosa
5.836842105263158;3.020512820512821;3.733734939759035;0.3;setosa
5.836842105263158;3.020512820512821;3.733734939759035;0.2;setosa
4.4;2.9;3.733734939759035;0.2;setosa
4.9;3.1;1.5;1.2753623188405796;setosa
5.836842105263158;3.020512820512821;3.733734939759035;1.2753623188405796;setosa
4.8;3.020512820512821;3.733734939759035;1.2753623188405796;setosa
4.8;3.0;1.4;1.2753623188405796;setosa
4.3;3.020512820512821;3.733734939759035;0.1;setosa
5.8;3.020512820512821;3.733734939759035;0.2;setosa
5.836842105263158;4.4;3.733734939759035;1.2753623188405796;setosa
5.4;3.9;1.3;0.4;setosa
5.1;3.020512820512821;1.4;0.3;setosa
5.7;3.020512820512821;1.7;1.2753623188405796;setosa
5.1;3.020512820512821;3.733734939759035;1.2753623188405796;setosa
5.4;3.020512820512821;3.733734939759035;1.2753623188405796;setosa
5.1;3.7;1.5;0.4;setosa
4.6;3.6;1.0;1.2753623188405796;setosa
5.836842105263158;3.020512820512821;1.7;0.5;setosa
5.836842105263158;3.4;3.733734939759035;1.2753623188405796;setosa
5.0;3.0;3.733734939759035;1.2753623188405796;setosa
5.836842105263158;3.020512820512821;1.6;1.2753623188405796;setosa
5.2;3.020512820512821;1.5;0.2;setosa
5.2;3.4;1.4;1.2753623188405796;setosa
5.836842105263158;3.2;1.6;1.2753623188405796;setosa
4.8;3.1;3.733734939759035;1.2753623188405796;setosa
5.836842105263158;3.020512820512821;1.5;1.2753623188405796;setosa
5.2;3.020512820512821;1.5;0.1;setosa
5.5;4.2;1.4;0.2;setosa
5.836842105263158;3.1;1.5;1.2753623188405796;setosa
5.0;3.020512820512821;3.733734939759035;0.2;setosa
5.836842105263158;3.5;1.3;0.2;setosa
5.836842105263158;3.020512820512821;1.5;0.1;setosa
4.4;3.0;3.733734939759035;1.2753623188405796;setosa
5.836842105263158;3.020512820512821;3.733734939759035;1.2753623188405796;setosa
5.0;3.5;1.3;0.3;setosa
5.836842105263158;3.020512820512821;1.3;0.3;setosa
5.836842105263158;3.020512820512821;3.733734939759035;0.2;setosa
5.0;3.5;3.733734939759035;1.2753623188405796;setosa
5.836842105263158;3.8;1.9;1.2753623188405796;setosa
5.836842105263158;3.020512820512821;1.4;0.3;setosa
5.836842105263158;3.020512820512821;3.733734939759035;0.2;setosa
4.6;3.2;1.4;0.2;setosa
5.836842105263158;3.020512820512821;1.5;0.2;setosa
5.836842105263158;3.3;3.733734939759035;1.2753623188405796;setosa
5.836842105263158;3.2;4.7;1.2753623188405796;versicolor
5.836842105263158;3.020512820512821;4.5;1.2753623188405796;versicolor
6.9;3.020512820512821;3.733734939759035;1.2753623188405796;versicolor
5.836842105263158;2.3;3.733734939759035;1.3;versicolor
5.836842105263158;2.8;4.6;1.5;versicolor
5.836842105263158;2.8;3.733734939759035;1.2753623188405796;versicolor
5.836842105263158;3.3;4.7;1.6;versicolor
4.9;2.4;3.3;1.2753623188405796;versicolor
6.6;2.9;4.6;1.3;versicolor
5.2;2.7;3.9;1.2753623188405796;versicolor
5.0;3.020512820512821;3.5;1.0;versicolor
5.9;3.0;3.733734939759035;1.2753623188405796;versicolor
6.0;2.2;4.0;1.0;versicolor
5.836842105263158;2.9;4.7;1.2753623188405796;versicolor
5.836842105263158;2.9;3.733734939759035;1.2753623188405796;versicolor
6.7;3.1;4.4;1.2753623188405796;versicolor
5.836842105263158;3.020512820512821;3.733734939759035;1.2753623188405796;versicolor
5.836842105263158;2.7;4.1;1.2753623188405796;versicolor
6.2;2.2;3.733734939759035;1.2753623188405796;versicolor
5.836842105263158;2.5;3.733734939759035;1.2753623188405796;versicolor
5.9;3.020512820512821;3.733734939759035;1.8;versicolor
5.836842105263158;3.020512820512821;4.0;1.3;versicolor
6.3;3.020512820512821;4.9;1.2753623188405796;versicolor
5.836842105263158;3.020512820512821;4.7;1.2753623188405796;versicolor
6.4;3.020512820512821;4.3;1.3;versicolor
6.6;3.020512820512821;4.4;1.2753623188405796;versicolor
6.8;2.8;3.733734939759035;1.2753623188405796;versicolor
5.836842105263158;3.0;5.0;1.7;versicolor
6.0;2.9;4.5;1.2753623188405796;versicolor
5.836842105263158;3.020512820512821;3.733734939759035;1.2753623188405796;versicolor
5.5;3.020512820512821;3.733734939759035;1.1;versicolor
5.5;3.020512820512821;3.7;1.2753623188405796;versicolor
5.8;3.020512820512821;3.9;1.2753623188405796;versicolor
6.0;2.7;5.1;1.2753623188405796;versicolor
5.836842105263158;3.0;4.5;1.5;versicolor
6.0;3.020512820512821;4.5;1.2753623188405796;versicolor
5.836842105263158;3.020512820512821;3.733734939759035;1.2753623188405796;versicolor
5.836842105263158;3.020512820512821;3.733734939759035;1.2753623188405796;versicolor
5.836842105263158;3.0;3.733734939759035;1.2753623188405796;versicolor
