sepal_length;sepal_width;petal_length;petal_width;species
5.1;3.5;1.4;0.2;setosa
4.9;3.462025067133043;1.4;0.2814233429769768;setosa
4.7;3.2;1.3;0.2814233429769768;setosa
5.067016491883735;3.1;1.5;0.2814233429769768;setosa
5.0;3.462025067133043;1.4;0.2;setosa
5.4;3.9;1.7;0.2814233429769768;setosa
5.067016491883735;3.4;1.4;0.2814233429769768;setosa
5.0;3.4;1.5;0.2814233429769768;setosa
4.4;2.9;1.4;0.2814233429769768;setosa
4.9;3.1;4.093238619802055;0.1;setosa
5.4;3.7;1.5;0.2814233429769768;setosa
4.8;3.4;4.093238619802055;0.2;setosa
5.067016491883735;3.0;1.4;0.2814233429769768;setosa
4.3;3.0;1.1;0.1;setosa
5.8;4.0;1.2;0.2;setosa
5.7;4.4;1.5;0.4;setosa
5.4;3.9;1.3;0.4;setosa
5.1;3.462025067133043;1.4;0.3;setosa
5.7;3.8;1.7;0.3;setosa
5.1;3.462025067133043;1.5;0.2814233429769768;setosa
5.4;2.863003269767407;4.093238619802055;0.2;setosa
5.1;3.7;4.093238619802055;0.4;setosa
5.705187455723212;2.863003269767407;4.093238619802055;0.2;setosa
5.1;3.462025067133043;1.7;0.5;setosa
4.8;3.4;1.9;0.2;setosa
5.0;3.0;1.6;0.2814233429769768;setosa
5.0;3.4;1.6;0.4;setosa
5.2;3.462025067133043;1.5;0.2;setosa
5.2;3.4;1.4;0.2;setosa
4.7;3.2;1.6;0.2814233429769768;setosa
4.8;3.1;1.6;0.2;setosa
5.4;3.4;1.5;0.2814233429769768;setosa
5.067016491883735;4.1;1.5;0.1;setosa
5.5;4.2;1.4;0.2;setosa
4.9;3.1;1.5;0.1;setosa
5.0;3.2;1.2;0.2;setosa
5.705187455723212;2.863003269767407;4.093238619802055;0.2;setosa
5.067016491883735;3.462025067133043;1.5;0.1;setosa
4.4;3.0;4.093238619802055;0.2;setosa
5.705187455723212;3.4;4.093238619802055;0.2;setosa
5.0;3.462025067133043;1.3;0.3;setosa
5.067016491883735;3.462025067133043;1.3;0.3;setosa
4.4;3.2;1.3;0.2;setosa
5.0;2.863003269767407;4.093238619802055;0.6;setosa
5.705187455723212;3.8;4.093238619802055;0.4;setosa
4.8;3.0;4.093238619802055;0.3;setosa
5.1;3.8;1.6;0.2;setosa
4.6;3.2;1.4;0.2814233429769768;setosa
5.3;3.7;1.5;0.2;setosa
5.067016491883735;3.462025067133043;1.4;0.2;setosa
7.0;2.980498489447061;4.7;1.4;versicolor
6.4;3.2;4.5;1.5;versicolor
6.6022479748822605;3.1;4.9;1.5;versicolor
5.705187455723212;2.3;4.0;1.3;versicolor
6.5;2.8;4.6;1.5;versicolor
5.7;2.8;4.5;1.3;versicolor
6.3;3.3;4.7;1.6;versicolor
4.9;2.4;3.3;1.0;versicolor
5.705187455723212;2.863003269767407;4.6;1.3;versicolor
5.705187455723212;2.7;3.9;1.4;versicolor
5.0;2.0;3.5;1.0;versicolor
5.9;2.863003269767407;4.2;1.5;versicolor
5.705187455723212;2.863003269767407;4.0;1.0;versicolor
5.705187455723212;2.9;4.093238619802055;1.1447290644007622;versicolor
5.6;2.863003269767407;3.6;1.3;versicolor
6.7;3.1;4.4;1.4;versicolor
5.6;3.0;4.5;1.5;versicolor
5.705187455723212;2.7;4.1;1.0;versicolor
6.2;2.2;4.093238619802055;1.5;versicolor
5.6;2.5;3.9;1.1;versicolor
6.6022479748822605;3.2;4.8;1.8;versicolor
6.1;2.863003269767407;4.0;1.3;versicolor
6.3;2.5;4.9;1.5;versicolor
6.1;2.8;4.7;1.2;versicolor
5.705187455723212;2.9;4.3;1.3;versicolor
6.6;3.0;4.4;1.4;versicolor
6.8;2.8;4.093238619802055;1.4;versicolor
6.7;3.0;5.0;1.7;versicolor
6.0;2.863003269767407;4.5;1.5;versicolor
5.705187455723212;2.6;4.093238619802055;1.0;versicolor
5.5;2.4;3.8;1.1;versicolor
5.5;2.4;4.093238619802055;1.1447290644007622;versicolor
5.8;2.7;3.9;1.2;versicolor
6.0;2.7;5.1;1.6;versicolor
5.4;3.0;4.5;1.1447290644007622;versicolor
6.0;2.863003269767407;4.093238619802055;1.1447290644007622;versicolor
6.7;3.1;4.7;1.9217301936159077;versicolor
5.705187455723212;2.863003269767407;4.4;1.3;versicolor
5.705187455723212;3.0;4.093238619802055;1.3;versicolor
5.5;2.5;4.0;1.3;versicolor
5.5;2.6;4.4;1.1447290644007622;versicolor
6.1;3.0;4.6;1.4;versicolor
5.8;2.863003269767407;4.0;1.2;versicolor
5.0;2.863003269767407;3.3;1.0;versicolor
5.6;2.863003269767407;4.2;1.3;versicolor
5.7;3.0;4.093238619802055;1.2;versicolor
5.7;2.9;4.2;1.1447290644007622;versicolor
6.2;2.9;4.3;1.3;versicolor
5.705187455723212;2.863003269767407;3.0;1.1447290644007622;versicolor
5.7;2.8;4.1;1.3;versicolor
6.3;3.3;6.0;1.9217301936159077;virginica
5.8;2.7;5.1;1.9;virginica
6.6022479748822605;3.0;5.9;2.1;virginica
6.3;2.863003269767407;4.093238619802055;1.8;virginica
6.5;3.0;4.093238619802055;2.2;virginica
6.6022479748822605;3.0;6.6;2.1;virginica
4.9;2.5;4.5;1.7;virginica
7.3;2.9;6.3;1.8;virginica
6.7;2.5;5.8;1.9217301936159077;virginica
6.6022479748822605;3.6;6.1;2.5;virginica
6.6022479748822605;2.980498489447061;5.1;2.0;virginica
6.4;2.7;5.3;1.9;virginica
6.8;3.0;5.5;1.9217301936159077;virginica
5.7;2.5;5.0;2.0;virginica
5.8;2.8;4.093238619802055;1.1447290644007622;virginica
6.4;3.2;4.093238619802055;1.1447290644007622;virginica
6.5;3.0;5.5;1.8;virginica
7.7;3.8;6.7;1.9217301936159077;virginica
7.7;2.6;6.9;2.3;virginica
6.0;2.2;5.0;1.5;virginica
6.9;3.2;5.7;2.3;virginica
5.6;2.8;4.9;2.0;virginica
7.7;2.980498489447061;6.7;2.0;virginica
6.6022479748822605;2.7;4.9;1.8;virginica
6.6022479748822605;3.3;5.7;1.9217301936159077;virginica
7.2;3.2;6.0;1.8;virginica
6.2;2.8;4.8;1.8;virginica
6.1;3.0;4.9;1.8;virginica
6.4;2.8;5.6;2.1;virginica
7.2;3.0;5.8;1.9217301936159077;virginica
7.4;2.8;5.468792395557906;1.9;virginica
7.9;3.8;6.4;2.0;virginica
6.4;2.980498489447061;5.6;2.2;virginica
6.3;2.8;5.1;1.5;virginica
6.1;2.6;5.6;1.4;virginica
6.6022479748822605;3.0;6.1;2.3;virginica
6.3;3.4;5.6;2.4;virginica
6.4;2.863003269767407;4.093238619802055;1.8;virginica
5.705187455723212;2.863003269767407;4.093238619802055;1.8;virginica
6.9;3.1;5.4;1.9217301936159077;virginica
6.7;3.1;5.6;1.9217301936159077;virginica
6.9;3.1;5.1;2.3;virginica
5.8;2.7;5.1;1.9;virginica
6.8;3.2;5.9;2.3;virginica
6.7;3.3;5.7;2.5;virginica
5.705187455723212;3.0;4.093238619802055;2.3;virginica
6.3;2.5;5.0;1.9217301936159077;virginica
6.5;3.0;5.2;2.0;virginica
6.2;3.4;5.4;2.3;virginica
5.9;3.0;4.093238619802055;1.8;virginica
