x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx,class
4.0111946020549,7.043829296424452,4.0,5.375384852216749,3.5152114390021296,6.90466265246256,7.5039600153787,2.0,9.0,8.285648468094909,7.0,7.0,1.0,8.345018876646892,3.7151806860722743,6.0,Z
4.0,7.0,5.115337329030275,5.375384852216749,3.5152114390021296,5.0,7.5039600153787,6.0,4.0,8.0,6.436905857099049,9.0,2.0,9.0,3.7151806860722743,7.792313035424867,P
7.0,10.0,8.0,5.375384852216749,3.5152114390021296,8.0,8.0,5.0,10.0,11.0,6.436905857099049,8.0,3.0436098393730115,5.0,5.0,10.0,S
4.0111946020549,7.043829296424452,5.0,7.0,4.0,7.0,7.0,13.0,1.0,7.0,6.0,8.0,3.0436098393730115,8.0,3.7151806860722743,7.792313035424867,H
6.0,7.0,8.0,5.0,3.5152114390021296,7.0,7.5039600153787,4.642571516456475,5.166304516529567,10.0,6.436905857099049,9.0,3.0436098393730115,8.0,3.0,7.792313035424867,H
4.0111946020549,7.0,5.0,5.375384852216749,3.0,4.0,12.0,2.0,5.0,13.0,7.0,5.0,1.0,10.0,1.0,7.792313035424867,F
4.0111946020549,10.0,8.0,8.0,3.5152114390021296,7.0,8.0,2.0,5.166304516529567,10.0,7.0,7.925553165334972,5.0,8.0,1.0,8.0,N
1.0,7.043829296424452,2.0,0.0,1.0,6.0,10.0,4.642571516456475,5.166304516529567,7.0,6.436905857099049,8.0,3.0436098393730115,7.0,4.0,9.0,R
4.0111946020549,7.043829296424452,7.0,5.375384852216749,3.5152114390021296,6.90466265246256,7.0,2.0,4.0,9.0,8.0,7.925553165334972,7.0,6.0,2.0,8.0,M
4.0111946020549,0.0,2.0,5.375384852216749,1.0,6.90466265246256,7.0,8.0,5.166304516529567,7.0,6.0,6.0,3.0436098393730115,8.0,3.0,7.792313035424867,D
4.0111946020549,7.043829296424452,4.0,5.0,1.0,6.90466265246256,8.0,4.0,2.0,5.0,6.436905857099049,8.0,3.0436098393730115,8.345018876646892,0.0,8.0,V
3.0,11.0,5.0,8.0,3.0,6.90466265246256,4.0,5.0,5.166304516529567,12.0,1.0,8.0,2.0,6.0,3.7151806860722743,7.792313035424867,A
4.0111946020549,7.043829296424452,5.115337329030275,5.0,3.5152114390021296,6.90466265246256,7.0,4.0,5.166304516529567,8.285648468094909,6.436905857099049,7.925553165334972,4.0,6.0,8.0,7.792313035424867,K
4.0111946020549,8.0,5.115337329030275,6.0,3.5152114390021296,8.0,7.5039600153787,4.0,5.0,9.0,5.0,4.0,3.0436098393730115,8.0,3.0,7.0,D
8.0,11.0,9.0,8.0,3.5152114390021296,6.90466265246256,8.0,4.642571516456475,5.166304516529567,8.285648468094909,5.0,7.0,4.0,6.0,3.7151806860722743,7.792313035424867,S
7.0,11.0,5.115337329030275,5.375384852216749,9.0,9.0,7.0,3.0,5.166304516529567,8.285648468094909,6.436905857099049,7.0,5.0,8.345018876646892,4.0,7.792313035424867,H
4.0111946020549,7.043829296424452,5.0,7.0,3.0,6.90466265246256,7.5039600153787,4.642571516456475,12.0,8.285648468094909,6.0,7.925553165334972,3.0436098393730115,8.0,7.0,7.792313035424867,E
4.0111946020549,7.043829296424452,5.0,5.375384852216749,2.0,7.0,7.5039600153787,2.0,5.166304516529567,11.0,6.436905857099049,7.0,3.0436098393730115,8.0,3.7151806860722743,6.0,Z
4.0,7.0,6.0,5.0,3.5152114390021296,8.0,9.0,8.0,5.166304516529567,7.0,6.436905857099049,7.925553165334972,3.0436098393730115,8.0,3.0,8.0,O
4.0111946020549,6.0,5.115337329030275,7.0,5.0,6.90466265246256,8.0,4.642571516456475,2.0,7.0,7.0,11.0,3.0,8.345018876646892,5.0,8.0,Q
5.0,10.0,7.0,9.0,3.5152114390021296,8.0,5.0,4.642571516456475,8.0,6.0,4.0,8.0,3.0436098393730115,8.345018876646892,3.7151806860722743,7.792313035424867,Q
