sepal_length;sepal_width;petal_length;petal_width;species
5.1;3.5;1.48;0.2;setosa
4.9;3.048076923076923;3.618095238095238;1.1842592592592591;setosa
5.38;3.2;2.21;0.2;setosa
5.45;3.1;1.83;0.2;setosa
5.14;3.6;1.4;0.2;setosa
5.4;3.4299999999999997;1.7;0.4;setosa
4.91;3.2299999999999995;1.4;0.3;setosa
5.0;3.4;1.5;0.2;setosa
4.4;2.9;1.4;0.48999999999999994;setosa
5.05;3.3699999999999997;1.5;0.1;setosa
5.1;3.7;1.5;0.2;setosa
4.8;3.4;1.6;0.2;setosa
4.8;3.0;1.4;0.31;setosa
4.3;3.13;1.1;0.1;setosa
5.8;4.0;1.2;0.2;setosa
5.7;4.4;3.08;1.0000000000000002;setosa
5.4;3.37;1.75;0.4;setosa
5.1;3.5;1.4;0.3;setosa
5.15;3.8;1.7;0.43999999999999995;setosa
5.220000000000001;3.8;1.5;0.3;setosa
5.4;3.4;1.7;0.47000000000000003;setosa
5.1;3.7;1.54;0.4;setosa
4.6;3.6;1.0;0.2;setosa
5.1;3.5200000000000005;1.7;0.2800000000000001;setosa
5.898969072164949;3.4;3.618095238095238;1.1842592592592591;setosa
5.2299999999999995;3.0;1.6;0.2;setosa
5.15;3.4;1.6;0.4;setosa
5.02;3.4299999999999997;1.5;0.2;setosa
4.9;3.2700000000000005;1.4;0.2;setosa
5.0600000000000005;3.38;1.6;0.2;setosa
4.8;3.3600000000000003;1.6;0.2;setosa
5.4;3.4;1.5;0.4;setosa
5.2;3.3800000000000003;1.5;0.1;setosa
5.5;3.3099999999999996;1.4;0.2;setosa
5.34;3.1;1.5;0.1;setosa
5.1;3.2;1.2;0.2;setosa
5.5;3.2700000000000005;1.3;0.48;setosa
4.9;3.1;2.1;0.1;setosa
5.898969072164949;3.0;3.618095238095238;1.1842592592592591;setosa
5.1;3.4;1.5;0.2;setosa
5.0;3.5;1.3;0.3;setosa
4.5;2.3;1.3;0.3;setosa
4.4;3.2;1.3;0.2;setosa
5.180000000000001;3.5;1.6;0.6;setosa
5.1;3.8;1.9;0.4800000000000001;setosa
5.16;3.0;1.4;0.3;setosa
5.1;3.8;1.6;0.2;setosa
4.6;3.2;1.4;0.2;setosa
5.898969072164949;3.7;3.618095238095238;1.1842592592592591;setosa
5.0;3.3;1.49;0.2;setosa
7.0;3.2;4.69;1.4500000000000002;versicolor
6.4;3.2;4.5;1.5;versicolor
6.9;3.1;4.9;1.5;versicolor
5.89;2.3;4.0;1.3;versicolor
6.3;2.87;4.6;1.5;versicolor
5.7;2.8;4.88;1.72;versicolor
6.3;3.048076923076923;3.618095238095238;1.1842592592592591;versicolor
5.749999999999999;2.6599999999999997;3.3;1.0;versicolor
6.6;2.9;4.6;1.3;versicolor
5.88;2.7;3.9;1.4;versicolor
5.0;2.67;3.5;1.0;versicolor
6.220000000000001;3.0;4.2;1.5;versicolor
6.0;2.2;4.0;1.5100000000000002;versicolor
6.1;2.84;4.7;1.4;versicolor
5.6;2.9000000000000004;3.6;1.3;versicolor
6.7;3.1;4.75;1.4;versicolor
6.24;3.0;4.5;1.26;versicolor
5.898969072164949;3.048076923076923;3.618095238095238;1.1842592592592591;versicolor
6.2;2.2;4.5;1.5;versicolor
5.898969072164949;2.5;3.618095238095238;1.1842592592592591;versicolor
5.9;3.2;5.050000000000001;1.8;versicolor
6.1;2.65;4.0;1.3;versicolor
6.3;2.5;4.54;1.5;versicolor
6.1;2.8;4.7;1.75;versicolor
6.4;2.83;4.3;1.57;versicolor
6.6;3.0;4.4;1.4;versicolor
6.8;3.048076923076923;3.618095238095238;1.1842592592592591;versicolor
6.7;3.0;5.0;1.7;versicolor
6.0;2.9;4.5;1.4999999999999998;versicolor
5.88;2.6;3.5;1.5100000000000002;versicolor
5.72;2.4;3.8;1.1;versicolor
5.5;2.8600000000000003;3.7;1.0;versicolor
5.8;2.79;3.9;1.2;versicolor
6.0;2.7;5.1;1.6;versicolor
5.4;3.048076923076923;3.618095238095238;1.1842592592592591;versicolor
6.0;2.73;4.750000000000001;1.6;versicolor
6.45;3.1;4.7;1.5;versicolor
6.3;2.74;4.56;1.3;versicolor
5.6;3.0;4.1;1.3;versicolor
5.5;2.91;4.0;1.19;versicolor
5.5;2.6;4.4;1.2;versicolor
6.09;3.0;4.369999999999999;1.4;versicolor
5.8;2.6;4.3999999999999995;1.6099999999999999;versicolor
5.0;2.3;3.3;1.0;versicolor
5.6;2.7;3.9300000000000006;1.3;versicolor
5.7;3.0;4.0;1.27;versicolor
6.07;2.77;4.2;1.3;versicolor
6.2;2.7299999999999995;4.3;1.3;versicolor
5.590000000000001;2.5;3.0;1.1;versicolor
5.7;2.8;3.9899999999999993;1.3;versicolor
6.8;3.3;6.0;2.5;virginica
5.8;2.7;5.1;1.9;virginica
7.1;3.0;5.9;2.1;virginica
6.3;2.9;5.6;1.8;virginica
6.5;3.0;4.14;1.24;virginica
7.6;3.06;6.6;2.1;virginica
4.9;2.5;4.49;1.7;virginica
6.2700000000000005;2.9;6.3;1.8;virginica
6.7;2.5;5.25;1.8;virginica
5.898969072164949;3.048076923076923;3.618095238095238;2.5;virginica
6.5;3.2;5.24;2.0;virginica
5.898969072164949;3.048076923076923;3.618095238095238;1.1842592592592591;virginica
6.8;3.0000000000000004;5.5;2.0;virginica
6.28;2.5;5.0;2.0;virginica
5.8;3.0;5.1;2.4;virginica
6.4;3.2;5.3;1.54;virginica
6.5;2.9099999999999997;5.5;1.8;virginica
6.42;3.8;4.61;2.2;virginica
7.7;2.6;5.209999999999999;2.3;virginica
6.0;2.2;5.0;1.8400000000000003;virginica
6.9;3.0100000000000002;5.7;1.9900000000000002;virginica
5.6;2.93;4.9;1.69;virginica
7.7;2.8;5.24;2.0;virginica
6.3;2.7;4.9;1.85;virginica
6.67;3.3;5.7;2.1;virginica
6.3500000000000005;3.2;4.42;1.8;virginica
6.14;2.8;4.8;1.8;virginica
5.898969072164949;3.0;3.618095238095238;1.1842592592592591;virginica
6.55;2.8;5.6;2.1;virginica
7.2;2.96;5.8;1.6;virginica
6.06;2.8;5.249999999999999;1.9;virginica
7.9;3.8;6.4;2.0;virginica
6.4;2.8;5.6;1.73;virginica
6.3;2.8;5.1;1.5;virginica
6.1;2.85;5.6;1.4;virginica
7.7;3.0;6.1;2.3;virginica
6.3;3.14;5.320000000000001;2.4;virginica
6.529999999999999;2.8899999999999997;5.5;1.8;virginica
6.26;3.0;4.8;1.3299999999999998;virginica
6.9;3.1;5.4;1.5799999999999998;virginica
6.7;3.1;5.6;2.4;virginica
6.9;3.1;5.45;2.3;virginica
6.32;2.7;4.96;1.9;virginica
6.8;3.2;5.9;2.3;virginica
6.7;3.0100000000000002;5.7;2.0;virginica
6.36;3.0;5.2;2.3;virginica
6.3;2.5;5.0;1.9;virginica
6.4300000000000015;3.0;5.2;2.0;virginica
6.2;3.04;5.139999999999999;2.3;virginica
