x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx,class
2.1085134007036905,4.0,4.0,3.0,2.0,7.0,8.0,5.358459048608124,9.0,6.814303106792539,7.0,8.554412326958602,1.0,8.0,5.0,6.0,Z
4.0,7.0,5.167951989287776,5.813450090269033,5.0,5.0,9.0,6.0,4.0,8.0,7.0,8.005435810733703,2.0,9.0,7.0,7.672827336760999,P
7.0,10.0,8.0,7.0,4.0,8.0,8.0,5.0,10.0,11.0,2.0,8.0,3.474647884439822,5.0,4.517555264332856,10.0,S
4.0,9.0,5.0,4.606958049349621,4.0,7.0,7.0,5.314580625469444,1.0,7.0,6.0,8.310769956451079,3.0,8.216038022423378,0.0,8.0,H
6.0,7.0,8.0,5.0,4.036648239776471,6.418913550262821,6.0,3.0,7.0,10.0,7.0,9.0,3.0,8.0,3.0,7.0,H
3.97514972670707,7.0,5.0,5.0,2.3333390855002722,4.0,12.0,2.0,5.0,11.03129304970756,7.0,5.0,1.0,9.690873681060001,1.0,7.0,F
6.0,6.750021239586508,6.140810906570183,8.0,4.0,7.0,8.0,3.8872919599677234,5.0,10.0,7.0,8.0,5.0,8.846389331806574,1.0,8.0,N
1.0,0.0,2.0,0.0,1.0,7.166330315825902,10.0,6.142568148634976,2.4941444199456924,7.0,6.179996427824725,8.0,2.6348593485314065,7.0,4.0,9.0,R
4.433574936428429,6.750021239586508,7.0,6.0,4.39252804457374,7.0,7.0,2.0,4.0,9.0,8.0,7.867428922892866,7.0,6.0,2.0,8.0,M
2.1085134007036905,0.0,2.0,2.3832605965724984,1.6860108664420108,6.893232761401525,7.1726404282683065,5.358459048608124,6.0,7.0,6.0,6.0,2.0,8.0,3.0,8.0,D
2.0,7.0,4.0,5.0,1.0,9.0,8.0,4.0,4.275918831268946,5.0,13.0,8.0,1.6273365935846515,10.0,0.0,8.0,V
3.0,8.64304298640023,5.0,8.0,3.0,13.0,2.7156860802508227,5.0,3.0,11.690890258310013,1.0,8.0,2.0,6.0,4.0,9.0,A
3.0,7.0,5.0,5.0,5.0,8.0,7.476921745777406,4.0,4.0,7.0,6.0,7.0,4.0,8.346070883224819,8.0,13.0,K
3.0,8.0,5.0,6.0,4.0,8.0,8.0,4.0,4.4360857731448275,9.0,5.0,8.310769956451079,3.0,8.0,3.0,7.0,D
8.0,8.946246682510294,6.559234328518805,8.0,6.0,7.0,8.0,3.0,6.004704128029793,10.0,5.0,6.865843512659231,4.0,6.0,6.0,9.420479184025158,S
7.0,8.946246682510294,10.0,8.0,9.0,9.0,7.0,3.0,6.004704128029793,10.0,4.0,6.865843512659231,3.474647884439822,6.0,4.0,9.0,H
5.0,5.0,5.0,5.787497537839154,2.6490530510998123,3.0,7.0,6.0,12.0,8.161424174789516,6.0,15.0,1.2569120329165435,8.0,7.0,6.0,E
2.0,4.0,3.895203586180827,3.0,1.9156703975295484,7.0,8.0,2.0,9.0,11.0,7.0,7.0,1.0,7.975728502135889,5.0,6.0,Z
4.0,7.0,6.0,5.0,4.0,7.0061559938267965,7.249613436883853,8.0,4.0,7.0,7.0,7.0,2.9838511998368746,8.0,3.0,8.0,O
4.0,7.041861315055764,5.167951989287776,7.0,5.0,8.0,8.0,6.0,2.0,7.0,7.0,11.0,3.0,9.0,5.0,8.0,Q
5.0,10.0,7.0,9.0,3.4772705556818257,8.0,7.556930015066411,9.0,8.0,6.698571718945528,4.0,7.588103054627773,3.0,8.0,4.0,8.0,Q
3.0,7.0,3.0,5.0,1.0,1.862501594751956,1.0,4.940170321619814,5.0,0.0,1.0,6.0,0.0,8.0,0.0,8.0,L
1.0,1.0,2.0,1.0,1.1346459879529736,7.0,9.0,4.0,2.0,8.424440219695228,13.0,8.0,2.0,9.936025261227512,0.0,8.0,V
2.0,7.6417236303921925,3.0,5.997855659377537,1.0,8.0,7.0,3.0,8.0,6.0,6.0,8.0,2.0,8.0,5.0,8.0,X
8.0,9.039366476902565,7.176394435464532,8.0,12.0,7.0,6.0,4.817564351294307,5.0,7.0,6.0,8.0,5.328730698343541,10.0,8.0441151535476,8.175301536920234,V
5.0,10.0,8.0,7.0,4.036648239776471,9.0,7.727635223861175,2.0,7.398540866759799,10.569823395746287,7.1110871560839435,8.0,2.506583021204902,8.539162645973263,4.191447867909379,6.614017497815764,M
5.0,6.0,5.0,4.0,4.036648239776471,4.0,7.727635223861175,1.0,7.0,10.0,7.1110871560839435,8.056985668839074,1.0,10.0,4.191447867909379,4.0,Y
