x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx,class
3.279469137840034,6.7441653152794245,4.0,4.803036999856462,2.519063253266288,6.002971392885215,8.162117186529397,2.0,9.0,9.506376643428746,7.0,7.0,1.0,8.698837014861173,4.037244560304986,6.0,Z
4.0,7.0,4.651101021221301,5.639854931012969,2.9968850499643054,5.0,8.127121279267445,6.0,4.0,8.0,7.507202084492559,9.0,2.0,9.0,3.2763530423699274,7.909512080565655,P
7.0,10.0,8.0,7.312895858558454,4.595094115073408,8.0,8.0,5.0,10.0,11.0,4.46555046846956,8.0,2.883232814735377,5.0,5.0,10.0,S
4.399317415073264,7.694771103228197,5.0,7.0,4.0,7.0,7.0,13.0,1.0,7.0,6.0,8.0,4.9627626385054935,8.0,3.1574049345623836,9.061290290619398,H
6.0,7.0,8.0,5.0,4.384587068617228,7.0,7.315394280353284,3.4868209348961146,5.728569333785132,10.0,6.801157504682943,9.0,4.626231032460915,8.0,3.0,7.698642501924944,H
4.184282718678465,7.0,5.0,4.906394994102922,3.0,4.0,12.0,2.0,5.0,13.0,7.0,5.0,1.0,10.0,1.0,6.0957378645482,F
6.434957340503874,10.0,8.0,8.0,5.243733506360266,7.0,8.0,2.0,4.263839512164578,10.0,7.0,8.064906810466644,5.0,8.0,1.0,8.0,N
1.0,0.2811935510201526,2.0,0.0,1.0,6.0,10.0,4.5954024297015765,4.656205600010915,7.0,7.00306941346291,8.0,2.037575677323764,7.0,4.0,9.0,R
5.1124524173596,7.760563728109064,7.0,5.186096414849396,4.9207494470574105,7.790966040208552,7.0,2.0,4.0,9.0,8.0,9.142000399276032,7.0,6.0,2.0,8.0,M
0.9332939557507327,0.0,2.0,1.7382674703034873,1.0,7.111649157923256,7.0,8.0,3.847047795980964,7.0,6.0,6.0,1.8592818754316482,8.0,3.0,8.072527268779108,D
2.763479399421679,5.726120853203875,4.0,5.0,1.0,6.108853788713021,8.0,4.0,2.0,5.0,7.359200757433473,8.0,2.8967503766737095,8.756265747322615,0.0,8.0,V
3.0,11.0,5.0,8.0,3.0,9.810853679351144,4.0,5.0,5.7808384553199925,12.0,1.0,8.0,2.0,6.0,2.8427842591022108,8.54106883473752,A
4.116489484177507,6.722073396212179,5.419778766135054,5.0,4.920777596083617,7.54000133799926,7.0,4.0,6.483702250642604,7.955402592183702,4.371388312373008,8.182385393817981,4.0,6.0,8.0,8.361522272438119,K
4.312056423138834,8.0,5.525353881391179,6.0,3.7210421210142264,8.0,7.649048710802132,4.0,5.0,9.0,5.0,4.0,2.8646588053341784,8.0,3.0,7.0,D
8.0,11.0,9.0,8.0,6.1384575511194175,6.571719660003585,8.0,4.242733588902313,6.117352649920418,10.195655339544953,5.0,7.0,4.0,6.0,5.3273256775566935,7.745672541986925,S
7.0,11.0,9.364236875547018,9.23751149590868,9.0,9.0,7.0,3.0,3.8249536620024847,9.608356917424947,5.364724490314792,7.0,5.0,8.503250864120165,4.0,7.482271117000816,H
4.479346458757691,9.031960437057862,5.0,7.0,3.0,6.153732287914199,7.019913133443455,4.23137050324898,12.0,8.75146606688195,6.0,8.956427129634323,-0.2913105530093246,8.0,7.0,7.756214807115661,E
3.91488247769842,6.911664688667253,5.0,4.463512419848728,2.0,7.0,7.86550282697817,2.0,5.9074133579732315,11.0,6.4125015937335235,7.0,1.7584592259926999,8.0,2.0712564701772385,6.0,Z
4.0,7.0,6.0,5.0,3.7262423383572667,8.0,9.0,8.0,4.2703037647358855,7.0,7.357292886648833,7.090861364534533,4.153967723004575,8.0,3.0,8.0,O
3.8426095768488553,6.0,5.246714815436801,7.0,5.0,6.515348853717091,8.0,5.575909109208366,2.0,7.0,7.0,11.0,3.0,8.619900332116163,5.0,8.0,Q
5.0,10.0,7.0,9.0,5.474345887183455,8.0,5.0,5.176264821602934,8.0,6.0,4.0,8.0,2.7365198502718884,7.257625280499495,5.447463044661876,8.08118119805317,Q
3.0,6.1488634349997735,3.0,5.0,2.1208246206739383,1.0,6.328259612474708,5.0,5.819409993317676,5.889807473963599,1.0,7.561798169748778,0.7132383846501011,7.2671528284391105,4.3526754433664285,8.0,L
1.0,3.262260696333409,1.869136229583921,2.843836747065979,0.0,7.034889311810429,9.0,4.0,2.0,7.898328429666611,8.411772121926479,8.0,2.0,10.0,-0.29882734120782806,8.0,V
2.0,2.742322846716398,3.41456126819169,2.0,2.7075308271409533,8.0,7.172733504960651,3.651859898092501,5.343969749922023,7.955664986220175,6.0,8.0,2.6962205948944957,8.018243381690342,5.0,8.0,X
8.0,9.0,8.346089879878988,6.768705693875241,5.925452459344477,7.14957086943936,6.0,5.0,5.0,8.414084680467656,6.0,8.0,7.0,8.128949090163639,6.0,7.828456073953795,V
5.0,8.677679472812844,8.0,7.0,11.0,9.0,6.0,3.574039996499357,2.0,8.0,6.117912445358369,7.4245375966669425,10.0,7.786729404643017,3.0,6.0,M
3.439849404377616,6.0,5.0,4.0,2.161180665826102,5.080526949610726,9.0,2.0402543530826565,7.0,9.627438767628586,8.406346306644398,6.0,1.0,10.0,2.0,4.0,Y
2.7784467020543064,5.0,4.0,4.0,2.3742536668051017,9.0,7.426395630345278,3.7572531174432826,6.0,10.0,5.334179425180008,6.0,2.0,8.0,3.6816234674069532,8.0,D
3.0,8.0,5.0,6.129435812898214,5.0,7.880630381315503,7.703169290966452,4.828936713081373,8.0,7.406294013917401,7.0,8.0,3.0,8.169252229465306,5.0,10.0,E
4.410881741016233,7.0,5.561211321512237,5.0,4.0,7.97681353825301,5.581702789031811,3.0,5.0,7.7027890740542,1.0,6.185863208421653,5.0,9.0,4.1809103568047545,7.0,N
4.0,10.0,6.0,5.958561849378799,2.0,9.0,4.0,4.741624434026741,2.0,8.0,3.669158058352772,8.288942998740717,3.6142377290913417,7.0,3.0,8.0,A
