x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx,class
2.0,4.0,4.0,3.0,2.0,7.0,8.0,2.0,9.0,11.0,7.0,7.0,1.0,8.0,3.2823641993380663,6.0,Z
4.0,7.0,5.0,5.0,5.0,5.0,9.0,6.0,4.0,7.62993505646485,7.0,9.0,2.0,9.0,7.0,8.14645715780845,P
7.0,10.0,8.0,7.0,4.0,8.0,8.0,5.0,10.0,11.0,2.0,8.0,2.0,5.0,5.0,10.0,S
4.0,9.0,5.0,7.0,4.0,7.0,7.0,13.0,1.0,7.0,6.0,8.0,3.0,8.0,0.0,8.0,H
6.0,7.0,8.0,5.0,4.138866365644011,7.0,7.394724232740524,3.0,7.0,10.0,7.0,9.0,3.0,8.0,3.0,7.0,H
4.0,7.0,5.0,4.874604205422775,3.0,4.0,12.0,2.0,5.0,13.0,7.0,5.0,1.0,10.0,1.0,7.0,F
6.0,10.0,8.0,8.0,4.0,7.0,8.0,2.0,4.541576239800352,10.0,7.0,8.0,5.0,8.0,1.0,8.0,N
1.0,0.0,2.0,0.0,1.0,6.0,10.0,7.0,2.0,7.0,5.0,8.0,2.0,7.0,4.0,9.0,R
5.0,9.0,7.0,6.624184888515144,7.0,7.0,7.0,2.0,4.0,8.635638043663496,8.0,9.0,7.0,6.0,2.0,8.0,M
1.0,0.0,2.0,1.3765290904428062,1.0,5.0,7.980554198315073,8.0,6.0,7.0,6.0,6.0,2.0,8.0,3.0,8.0,D
2.0,7.0,4.0,5.0,1.0,9.0,8.0,5.224863343301574,2.0,8.620575446441109,13.0,8.0,3.0,10.0,0.0,8.0,V
3.0,9.374097003428751,5.0,8.0,3.0,13.0,4.0,5.0,3.0,12.0,1.0,7.3884354888268735,2.0,6.0,4.0,9.0,A
3.0,6.285434860756627,5.0,5.36028121170114,5.0,8.0,7.0,4.0,4.0,7.222080610137377,6.0,7.0,4.0,6.0,8.0,13.0,K
3.0,8.0,5.0,6.0,4.0,7.783484381090602,8.0,4.0,5.0,9.0,5.0,4.0,3.0,8.0,3.0,7.0,D
8.0,11.0,9.0,8.0,6.094632033771366,7.0,8.0,3.0,6.0,10.0,5.0,7.857504045530854,4.0,6.0,6.0,8.0,S
7.0,11.0,10.0,8.0,9.0,9.0,7.0,3.0,6.0,10.0,4.0,7.0,5.0,6.0,4.0,9.0,H
5.0,5.0,5.0,7.0,3.0,3.0,7.0,6.0,9.067752623757494,7.0,6.0,15.0,0.0,8.0,7.0,6.0,E
3.3802254950025685,4.0,5.0,3.0,2.0,7.0,8.0,2.0,9.0,11.0,6.183523543089098,7.0,1.0,8.0,5.0,6.0,Z
4.0,7.0,6.0,5.0,4.0,8.0,9.0,8.0,4.0,7.0,7.0,7.0,3.0,8.0,3.0,8.0,O
3.1674166234980334,6.0,4.0,7.0,4.038506782376923,8.0,6.884211752208631,6.0,2.0,7.0,7.359508333075018,11.0,3.0,9.0,5.0,8.0,Q
5.0,10.0,7.0,9.0,5.256783714565481,8.0,5.0,9.0,8.0,6.0,4.0,8.0,3.0,8.0,4.0,8.0,Q
3.0,7.0,3.0,5.0,1.0,1.0,1.0,5.0,5.0,0.0,1.0,6.0,0.0,8.0,0.0,8.0,L
1.0,1.0,2.0,1.8033703019085778,0.0,7.0,9.0,4.0,2.0,7.0,13.0,9.012362435243542,2.0,10.0,-0.22008751728252074,7.592869185387405,V
2.0,1.0,3.0,2.0,1.0,8.0,7.0,3.0,8.0,6.0,6.0,8.0,2.0,8.0,5.0,8.0,X
8.0,9.0,10.0,8.0,12.0,7.0,6.0,5.0,5.0,7.0,6.0,8.0,7.0,10.0,6.0,9.0,V
5.0,10.0,9.291998988959007,7.0,11.0,9.0,6.0,2.0,2.0,8.0,4.0,8.0,10.0,5.0,3.0,6.0,M
5.0,6.0,5.0,4.0,3.0,4.0,9.0,1.0,7.0,10.0,10.0,6.0,1.0,10.0,2.0,4.0,Y
2.0,5.0,4.0,4.0,3.0,9.0,6.0,4.0,6.0,10.0,4.0,6.0,2.0,7.381711049238905,3.0,8.0,D
4.255004536326155,8.0,5.813787982421062,6.0,5.0,7.0,7.118417873650403,4.85510800211616,8.0,7.0,5.851937285389546,9.004840856494267,3.0,8.231725983032621,5.0,10.0,E
4.0,7.0,6.0,5.0,4.0,11.0,7.0,2.4566680172481354,5.0,10.0,1.0,4.0,5.0,9.0,1.0,7.793319396957929,N
4.0,8.730672021587873,6.0,7.0,2.0,9.0,4.0,3.0,2.0,8.0,1.0,8.0,3.0,7.0,3.0,8.0,A
2.720281917223429,4.0,4.0,3.0,3.0,7.0,7.0,6.0,7.0,7.0,6.0,5.0,2.7251813437914376,8.0,3.0,7.0,D
4.0,8.0,5.0,6.0,4.0,9.0,9.0,4.088576750136222,4.0,8.544160885286871,5.0,8.0,2.8727731216841916,8.0,10.0,7.0,Z
3.0,5.0,5.0,3.0,2.0,5.0,9.0,3.0,4.0,10.0,8.0,8.0,2.934216258616518,8.0,0.0,7.0,N
4.0,11.0,5.0,8.0,2.0,7.0,6.993949800232383,5.702436072491869,4.0,7.0,6.0,8.0,3.0,8.0,4.0,8.0,X
4.0,9.0,6.0,6.417231558809215,7.0,6.0,8.0,1.0,4.0,10.0,8.0,7.0,6.0,11.0,4.0,5.0,F
4.61342783471739,9.0,5.0,4.0,2.0,6.0,9.0,4.0,5.0,4.0,4.0,10.0,5.0,10.0,2.0,8.0,N
3.0,4.0,4.0,7.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,6.0,0.0,8.0,0.0,8.0,L
4.0,5.0,6.0,3.5631004512358246,3.0,7.466474923574131,8.0,2.0,5.0,10.0,7.123536665383648,6.0,5.0,9.0,1.0,7.0,N
1.0,3.0,3.0,2.0,1.0,7.0,8.0,2.0,9.0,8.62871020162405,6.113408138887212,8.0,1.0,8.0,5.0,7.806469487951288,Z
5.26292098901992,9.0,6.0,4.0,3.0,7.0,6.0,4.0,4.0,9.0,9.0,7.321586287805253,3.0,10.0,4.0,4.0,Y
0.0,0.8067832535642736,0.0,1.0,0.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,0.0,8.0,0.0,8.0,I
8.0,11.0,8.0,8.0,9.0,4.0,10.0,2.0,3.0,9.0,8.0,7.0,9.0,13.0,3.0,5.0,W
2.0,1.0,3.0,2.08269101850678,2.0,5.930689403174128,8.217979697236826,5.0,6.0,7.0,9.0,9.0,3.0,9.0,1.0,8.0,U
6.0,10.0,4.0,5.0,2.0,8.0,7.0,6.0,5.0,9.0,4.0,7.0,5.0,9.0,5.0,9.0,O
3.0,4.0,4.0,3.3685580494264813,2.0,5.0,12.0,3.0,6.0,11.0,9.0,4.0,1.0,11.0,2.3815333609139513,5.0,T
4.0,5.0,6.0,4.671478723639664,4.0,7.0,6.0,5.0,5.0,8.0,5.0,8.0,3.8261159650640963,7.0,5.0,6.0,O
4.0,7.0,6.0,10.0,9.0,8.0,9.0,4.0,0.0,8.0,7.0,6.0,5.0,11.0,5.0,7.0,P
2.0,3.0,2.0,2.0,1.0,4.0,9.0,5.0,6.0,12.0,9.0,8.133400079864403,1.0,9.0,2.1690852165949623,7.0,C
3.755755207767075,7.0,4.0,5.0,2.0,7.115226325148711,6.0,6.0,6.0,10.0,8.0,11.0,2.0,10.0,4.0,9.0,G
4.0,6.734202171800769,6.0,6.0,6.525595981643167,8.0,7.0,5.0,3.0,7.0,7.0,7.0,6.0,10.0,8.0,9.0,B
3.0,4.0,4.0,3.0,2.57674988987194,6.656556761325686,7.0,4.0,7.0,7.0,6.0,11.0,3.0,8.0,5.0,9.0,K
8.0,8.0,8.0,6.0,5.0,3.0,10.0,5.085114438609465,4.0,11.0,10.0,8.0,8.0,10.0,2.0,6.0,W
