x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx,class
2.720868515976708,4.0,4.0,3.0,2.0,7.0,8.0,3.1761348338989395,9.0,9.22672137651711,7.0,7.646604982681341,1.0,8.0,5.0,6.0,Z
4.0,7.0,4.880164888413859,6.201161629194024,5.0,5.0,9.0,6.0,4.0,8.0,7.0,7.631875490082952,2.0,9.0,7.0,7.907087633999685,P
7.0,10.0,8.0,7.0,4.0,8.0,8.0,5.0,10.0,11.0,2.0,8.0,2.455237061524076,5.0,6.509007928469499,10.0,S
4.0,9.0,5.0,6.595046133982635,4.0,7.0,7.0,5.391481570413842,1.0,7.0,6.0,7.3788718490820475,3.0,8.255505361209487,0.0,8.0,H
6.0,7.0,8.0,5.0,4.180803211310659,6.721626290464622,6.0,3.0,7.0,10.0,7.0,9.0,3.0,8.0,3.0,7.0,H
3.7553527526962434,7.0,5.0,5.0,2.2616617865163513,4.0,12.0,2.0,5.0,9.993600170145118,7.0,5.0,1.0,9.938381281363249,1.0,7.0,F
6.0,10.960291598108599,7.1726219079383595,8.0,4.0,7.0,8.0,5.050006112702811,5.0,10.0,7.0,8.0,5.0,8.565593578205545,1.0,8.0,N
1.0,0.0,2.0,0.0,1.0,6.4544589428441865,10.0,4.898321071389526,4.619041577702982,7.0,6.685953854240085,8.0,2.1174076152108965,7.0,4.0,9.0,R
5.117195747646531,8.287003906849568,7.0,6.0,5.194242348601161,7.0,7.0,2.0,4.0,9.0,8.0,9.35714305444132,7.0,6.0,2.0,8.0,M
0.7321531691278403,0.0,2.0,1.6634066845252957,1.1239258122943852,6.8271486785738755,7.723479963537413,5.682292974659135,6.0,7.0,6.0,6.0,2.0,8.0,3.0,8.0,D
2.0,7.0,4.0,5.0,1.0,9.0,8.0,4.0,3.952672414792535,5.0,13.0,8.0,2.5012226990742796,10.0,0.0,8.0,V
3.0,8.883449203318394,5.0,8.0,3.0,13.0,3.3998951479988984,5.0,3.0,9.158482718918263,1.0,8.0,2.0,6.0,4.0,9.0,A
3.0,7.0,5.0,5.0,5.0,8.0,8.17466551083749,4.0,4.0,7.0,6.0,7.0,4.0,8.26700546181675,8.0,13.0,K
3.0,8.0,5.0,6.0,4.0,8.0,8.0,4.0,4.680240653862245,9.0,5.0,6.981240600424032,3.0,8.0,3.0,7.0,D
8.0,12.663631113882492,8.629808890090152,8.0,6.0,7.0,8.0,3.0,6.158450404692745,10.0,5.0,7.8882519689079995,4.0,6.0,6.0,7.698977526634861,S
7.0,11.978439253772127,10.0,8.0,9.0,9.0,7.0,3.0,5.073954921294492,10.0,4.0,7.7390217665876575,7.128500490708964,6.0,4.0,9.0,H
5.0,5.0,5.0,4.86888927275527,3.0562518257069717,3.0,7.0,6.0,12.0,7.052478113080042,6.0,15.0,1.6163126960468592,8.0,7.0,6.0,E
2.0,4.0,3.8386663289797767,3.0,2.4737198417068216,7.0,8.0,2.0,9.0,11.0,7.0,7.0,1.0,8.460983824609574,5.0,6.0,Z
4.0,7.0,6.0,5.0,4.0,6.8681773330214995,7.426979373942039,8.0,4.0,7.0,7.0,7.0,4.435180134211324,8.0,3.0,8.0,O
4.0,7.9276106353280795,5.161596070969177,7.0,5.0,8.0,8.0,6.0,2.0,7.0,7.0,11.0,3.0,9.0,5.0,8.0,Q
5.0,10.0,7.0,9.0,5.173504228824954,8.0,5.697007321313755,9.0,8.0,7.572893288460364,4.0,7.748111427467035,3.0,8.0,4.0,8.0,Q
3.0,7.0,3.0,5.0,1.0,6.72755573569079,1.0,7.087404810721182,5.0,0.0,1.0,6.0,0.0,8.0,0.0,8.0,L
1.0,1.0,2.0,1.0,0.0024177730552109532,7.0,9.0,4.0,2.0,8.251908723546132,13.0,8.0,2.0,9.99427985711316,0.0,8.0,V
2.0,4.827591475537335,3.0,3.743111167636497,1.0,8.0,7.0,3.0,8.0,6.0,6.0,8.0,2.0,8.0,5.0,8.0,X
