x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx,class
2.0,4.0,4.0,3.0,2.0,7.0,7.487003850851387,3.3370640913116127,9.0,8.63185852253184,5.79206983927317,7.0,1.0,8.0,3.909064764462099,7.5675168251725395,Z
4.0,6.150048595321531,5.0,5.0,3.7514198671854815,5.0,9.0,6.0,6.657030129693538,8.0,7.091871588085439,9.0,2.0,9.0,7.0,10.0,P
7.0,10.0,7.36359626214707,7.016066498102687,4.0,8.0,8.0,2.9663210907173805,10.0,11.0,2.0,8.0,2.0,7.565540624432939,5.0,10.0,S
4.0,9.0,5.0,7.0,3.6789788978478177,7.0,7.0,13.0,1.0,7.0,6.928967647089453,7.4528659422773185,3.0,8.00722110536135,2.4933533157196477,8.0,H
5.709402748745298,7.478405241028371,8.0,5.0,4.0,7.0,6.0,3.0,7.0,10.0,5.937368252677406,9.0,3.0,7.684634260958833,3.615504609652562,7.0,H
4.0,7.0,5.0,5.0,3.0,4.0,12.0,2.0,5.0,13.0,9.430621656664977,6.534137228323075,1.0,10.0,2.9093672245500537,6.841292047741243,F
6.214527483001875,10.0,8.0,8.0,4.0,7.052251103013914,7.755988792257813,3.84803692871918,5.000739501488361,10.0,7.0,8.0,3.614671426183888,8.296432853596258,1.0,8.0,N
0.8750780847694604,0.0,2.0,0.0,0.7237807296513252,6.0,7.110601130059446,7.0,2.0,7.0,5.0,7.459008823708212,2.0,8.104964085180384,3.0421743161132997,9.0,R
4.62974161984681,8.080969815718122,7.0,6.0,7.0,7.776083811303609,7.0,2.0,4.0,9.0,8.0,9.0,5.757383879491641,8.479834924809253,2.0,8.0,M
1.0,0.0,2.0,1.0,1.0,5.0,7.8569962756155105,8.0,6.0,7.0,6.0,6.0,2.0,8.0,3.0,8.0,D
3.013966468027457,5.741989398561813,3.9258903275713073,5.0,1.0,9.0,8.0,4.0,2.0,5.0,13.0,8.0,3.0,10.0,0.0,7.432937161961595,V
3.0,11.0,5.0,8.0,4.392413836336533,13.0,4.0,3.3860150450453177,3.0,12.0,1.0,8.0,2.0,6.0,4.0,9.0,A
3.90430705571325,7.0,5.0,5.558858872201173,5.0,8.066711196965379,7.0,4.0,4.0,7.986455035155885,6.0,7.0,4.0,6.0,8.0,8.005437842880236,K
3.9522380308052796,7.186621055976426,5.387414052077083,5.373312172849935,4.0,8.0,8.0,4.020293538618131,5.0,9.041208654788402,5.0,4.0,3.0,8.0,3.0,7.0,D
8.0,11.0,9.0,8.0,6.2469919178971836,7.0,6.362066913369835,3.0,6.689486697989127,10.035481155113454,5.0,7.0,4.0,6.0,6.0,8.0,S
7.0,11.0,7.265253714181318,7.193790005753,4.571213641437693,7.515285987263968,7.0,5.654003157383502,4.59536947096216,9.347596925311096,4.0,7.0,5.0,6.0,4.0,9.0,H
4.124068090720783,8.638934813136297,5.0,7.0,3.3599630887954914,3.0,7.0,3.3817558232562894,12.0,7.0,6.0,15.0,0.0,8.0,7.0,6.0,E
2.0,4.0,5.0,3.0,3.1812228697008735,6.598364434079285,8.0,2.0,9.0,8.801953134323314,7.0,7.0,1.53580734170488,8.0,5.0,6.0,Z
4.0,5.983099685714984,6.0,5.0,4.0,8.0,9.0,8.0,4.588747195507538,7.0,7.0,7.0,3.0,8.0,3.0,8.0,O
4.0,8.113172729001096,4.0,7.0,5.0,8.0,8.0,6.0,2.0,7.0,7.0,11.0,3.0,9.0,5.0,8.0,Q
5.978741690909525,11.205613809690671,7.0,9.0,3.0,8.0,5.0,9.0,8.0,7.176981059523733,4.0,8.0,3.0,8.0,4.0,8.571694628735816,Q
3.0,7.0,3.0,5.0,1.0,1.0,5.899744424226151,7.161823921575744,5.0,0.0,1.0,6.0,0.0,8.0,3.5888696596046388,7.92041935873262,L
0.7397208318051753,1.0,2.0,1.0,-0.04017348571958172,7.0,9.0,6.139603948087429,2.0,7.0,13.0,8.0,2.0,10.19074313619151,0.0,8.0,V
2.0,2.488374125122479,3.5311839761022994,2.0,2.3911434762174535,8.0,7.0,3.5968688929531587,8.0,6.0,6.0,8.260582020916413,2.0,8.0,5.0,8.09999083866103,X
8.0,11.569394792847277,10.0,8.0,12.0,7.0,6.0,5.0,5.0,7.381278345576925,5.178630431379242,8.581031589200595,9.446586634718452,8.08298387936163,6.0,9.0,V
5.0,10.0,8.0,7.0,11.0,8.801586873722579,6.0,2.0,3.147475459971463,8.0,4.2266408133011835,8.076693110597677,10.0,5.0,7.198100239027601,6.0,M
3.8763812942210487,6.0,5.0,4.404098442452417,3.0,4.0,9.0,1.0,5.799377137058955,8.960409259787884,10.0,6.0,2.582513266917733,10.0,2.0,4.0,Y
2.0,5.0,4.0,4.0,3.0,8.154022475003345,6.0,4.0,6.0,10.0,4.760142987165789,6.0,2.0,7.61559940161502,3.0,7.321945478793833,D
3.8645803964691554,8.0,5.0,6.0,5.0,7.0,7.0,5.663633531595875,8.0,7.0,7.0,8.0,2.800913678160105,8.0,5.0,10.0,E
4.0,7.208204292261989,6.0,5.0,4.0,11.0,7.0,3.0,5.0,10.0,1.0,4.0,5.0,9.0,4.336050212499741,7.0,N
4.0,10.0,6.0,7.0,2.0,9.0,4.0,4.23286864045354,5.846228824900174,8.0,1.0,7.350897604679988,3.0,7.0,3.1589677212460616,8.0,A
3.0,4.2049424850569705,4.234346987937985,3.0,3.0,7.0,7.0,3.6878845450067828,7.0,7.0,6.0,7.746816649819081,2.0,8.0,3.0,7.0,D
4.294480295166661,8.0,5.0,6.481851010243155,5.495315507570168,9.0,6.488662679044603,6.0,4.0,7.0,5.0,8.0,3.0,8.0,10.0,9.27947450868609,Z
3.0,5.0,5.0,3.345165844622051,2.0,5.0,9.0,3.0,4.0,8.081541974337197,8.0,8.0,5.0,8.86824048599971,0.0,6.932140652586439,N
4.0,11.0,5.0,8.0,4.249653262129728,7.0,7.0,4.0,5.219664883706559,7.0,5.758653745308041,8.0,2.53194680628179,8.0,4.0,8.0,X
4.0,7.416892010794099,6.0,5.595774085435879,7.0,6.0,8.0,1.0,4.0,10.0,6.933410994204051,7.0,6.0,8.626203166404851,4.0,5.0,F
6.0,9.0,5.0,4.0,2.389038133597969,6.0,9.0,4.0,5.0,9.46479080163229,4.0,10.0,3.5809326636816734,10.0,2.0,8.339181028614348,N
3.1909353819428214,4.0,4.0,7.0,1.0,0.0,1.0,6.0,5.7643952475675215,4.818490484062587,0.0,6.0,0.0,5.846681746811577,0.0,8.0,L
4.234153495701986,5.0,6.0,4.0,3.4939242902260164,7.0,8.0,2.0,5.0,10.0,6.0,6.0,5.0,9.0,1.0,7.0,N
1.0,3.0,3.0,2.0,1.0,7.0,8.0,2.0,9.0,8.788355618662456,6.0,8.0,1.0,8.0,5.0,7.0,Z
5.003381758180319,9.0,6.0,4.0,3.6955463249894516,5.338892648673989,9.922162167351184,4.0,4.0,9.0,9.0,5.0,4.493715403752212,10.0,1.7686422454366042,4.0,Y
0.0,0.0,0.0,1.0,0.0,7.0,7.273820224100904,5.545342979655077,4.0,7.0,6.0,7.916635330768125,0.3884980302045455,8.054030176013379,1.6151141076630133,8.315553515824297,I
8.0,11.0,8.0,8.24949780745997,9.0,4.0,10.0,2.0,3.0,7.645471744877391,10.793522895658429,7.0,9.0,13.0,3.0,5.0,W
2.0,2.4635212372775506,3.0,2.0,2.0,7.0,9.0,4.558611334010901,6.0,7.0,9.0,9.0,3.0,9.008985944627579,1.0,8.0,U
6.0,10.0,5.702699233538089,5.0,2.0,7.4081318092052015,7.0,6.0,5.0,8.284885834708382,4.0,7.0,5.0,9.0,5.0,9.0,O
3.04037794674912,4.0,4.0,3.6484664908959425,2.734272989209773,5.0,11.230275189445035,3.0,6.0,8.389167171388104,9.0,4.0,2.1804852732543365,11.0,3.1048196797968797,5.0,T
4.06945027858165,5.0,6.0,4.0,4.0,7.0,6.0,5.0,5.0,8.253964477648385,5.0,8.0,3.0,7.0,5.0,6.0,O
4.0,7.0,6.0,10.0,5.984104199387617,8.0,9.244193312258556,4.0,0.0,8.0,7.0,6.0,5.0,11.0,2.3085255635445403,7.0,P
2.0,3.0,2.0,2.0,1.0,4.0,9.0,3.606313330588634,6.0,12.0,9.0,10.0,1.0,9.0,2.0,7.0,C
