sepal_length;sepal_width;petal_length;petal_width;species
5.014721482654366;3.5;1.4;0.24942115777020557;setosa
5.014721482654366;3.3564291892466676;1.4;0.24942115777020557;setosa
4.7;3.2;1.3;0.24942115777020557;setosa
4.6;3.1;1.5;0.2;setosa
5.0;3.3564291892466676;1.4;0.2;setosa
5.889650820253187;3.9;4.243863490484011;0.4;setosa
4.6;3.4;1.4;0.24942115777020557;setosa
5.014721482654366;3.4;1.5;0.2;setosa
4.4;2.9;1.4;0.2;setosa
4.9;3.1;1.5;0.1;setosa
5.4;3.7;4.243863490484011;0.2;setosa
5.014721482654366;3.4;1.6;0.2;setosa
5.014721482654366;3.0;1.4;0.24942115777020557;setosa
4.3;3.0;1.1;0.24942115777020557;setosa
5.8;3.3564291892466676;1.2;0.2;setosa
5.7;4.4;4.243863490484011;1.3643994866205256;setosa
5.4;3.9;1.3;0.24942115777020557;setosa
5.1;3.3564291892466676;1.4;0.3;setosa
5.7;3.8;1.7;0.3;setosa
5.1;3.3564291892466676;1.5;0.24942115777020557;setosa
5.4;3.4;1.7;0.2;setosa
5.014721482654366;3.7;1.5;0.4;setosa
4.6;3.6;1.0;0.24942115777020557;setosa
5.889650820253187;3.3;4.243863490484011;0.5;setosa
4.8;3.4;4.243863490484011;1.3643994866205256;setosa
5.0;2.900415247585647;4.243863490484011;1.3643994866205256;setosa
5.0;3.4;4.243863490484011;0.4;setosa
5.2;3.5;1.5;0.2;setosa
5.014721482654366;3.3564291892466676;1.4;0.24942115777020557;setosa
5.889650820253187;3.2;4.243863490484011;0.2;setosa
4.8;3.3564291892466676;1.6;0.2;setosa
5.014721482654366;3.4;1.5;0.4;setosa
5.2;4.1;4.243863490484011;1.3643994866205256;setosa
5.014721482654366;4.2;1.4;0.2;setosa
4.9;3.1;1.5;0.1;setosa
5.0;3.3564291892466676;1.2;0.2;setosa
5.5;3.5;1.3;0.2;setosa
5.889650820253187;3.1;4.243863490484011;0.1;setosa
5.014721482654366;3.0;1.3;0.2;setosa
5.014721482654366;3.4;1.5;0.2;setosa
5.0;3.5;4.243863490484011;1.3643994866205256;setosa
4.5;2.3;1.3;0.24942115777020557;setosa
5.014721482654366;3.2;1.3;0.2;setosa
5.014721482654366;3.3564291892466676;1.6;0.6;setosa
5.014721482654366;3.3564291892466676;1.9;0.4;setosa
5.014721482654366;3.3564291892466676;1.4;0.3;setosa
5.1;3.8;1.6;0.2;setosa
5.014721482654366;3.2;1.4;0.2;setosa
5.014721482654366;3.7;1.5;0.24942115777020557;setosa
5.0;3.3564291892466676;1.4;0.2;setosa
5.889650820253187;2.900415247585647;4.7;1.4;versicolor
6.4;2.900415247585647;4.243863490484011;1.3643994866205256;versicolor
6.9;3.0593851204761418;4.9;1.5;versicolor
5.5;2.3;4.0;1.3643994866205256;versicolor
6.5;2.8;4.6;1.5;versicolor
5.889650820253187;2.8;4.5;1.3;versicolor
6.3;3.3;4.7;1.3643994866205256;versicolor
4.9;2.4;3.3;1.0;versicolor
6.6;2.9;4.243863490484011;1.3643994866205256;versicolor
5.2;2.900415247585647;3.9;1.4;versicolor
5.889650820253187;2.900415247585647;3.5;1.3643994866205256;versicolor
5.889650820253187;3.0;4.243863490484011;1.5;versicolor
6.0;2.2;4.243863490484011;1.0;versicolor
6.1;2.9;4.7;1.4;versicolor
5.6;2.9;4.243863490484011;1.3;versicolor
5.889650820253187;3.1;4.243863490484011;1.4;versicolor
5.889650820253187;3.0;4.5;1.5;versicolor
5.8;2.7;4.1;1.3643994866205256;versicolor
5.889650820253187;2.2;4.5;1.5;versicolor
5.6;2.5;3.9;1.3643994866205256;versicolor
5.9;3.2;4.243863490484011;1.8;versicolor
6.1;2.8;4.243863490484011;1.3643994866205256;versicolor
6.3;2.5;4.243863490484011;1.5;versicolor
6.1;2.8;4.243863490484011;1.2;versicolor
6.4;2.900415247585647;4.243863490484011;1.3643994866205256;versicolor
6.6;2.900415247585647;4.4;1.4;versicolor
6.8;3.0593851204761418;4.8;1.4;versicolor
6.7;3.0593851204761418;5.0;1.7;versicolor
6.0;2.9;4.5;1.5;versicolor
5.7;2.6;4.243863490484011;1.0;versicolor
5.5;2.4;3.8;1.1;versicolor
5.5;2.4;3.7;1.3643994866205256;versicolor
5.8;2.900415247585647;3.9;1.3643994866205256;versicolor
6.0;2.7;4.243863490484011;1.3643994866205256;versicolor
5.4;3.0;4.5;1.5;versicolor
6.0;3.4;4.5;1.6;versicolor
5.889650820253187;3.1;4.7;1.3643994866205256;versicolor
6.3;2.3;4.243863490484011;1.3;versicolor
5.6;3.0;4.1;1.3;versicolor
5.5;2.5;4.243863490484011;1.3643994866205256;versicolor
5.5;2.900415247585647;4.4;1.2;versicolor
6.1;3.0;4.243863490484011;1.4;versicolor
5.8;2.6;4.243863490484011;1.2;versicolor
5.0;2.3;4.243863490484011;1.3643994866205256;versicolor
5.6;2.900415247585647;4.2;1.3;versicolor
5.7;3.0;4.2;1.3643994866205256;versicolor
5.7;2.900415247585647;4.2;1.3;versicolor
6.2;2.9;4.243863490484011;1.3643994866205256;versicolor
5.889650820253187;2.5;4.243863490484011;1.3643994866205256;versicolor
5.7;2.8;4.243863490484011;1.3;versicolor
6.3;3.3;6.0;2.5;virginica
6.799200727772905;2.7;5.1;1.9;virginica
7.1;2.900415247585647;4.243863490484011;2.1;virginica
6.3;2.9;5.6;1.8;virginica
6.799200727772905;3.0593851204761418;5.8;2.2;virginica
6.799200727772905;3.0593851204761418;6.6;2.1;virginica
5.889650820253187;2.5;4.5;1.3643994866205256;virginica
7.3;3.0593851204761418;6.3;1.8;virginica
6.7;2.5;5.8;1.8;virginica
6.799200727772905;3.6;6.1;2.5;virginica
6.5;3.2;5.1;2.0;virginica
6.799200727772905;3.0593851204761418;5.3;1.9;virginica
6.8;3.0593851204761418;5.5;2.1;virginica
5.7;2.5;5.0;1.3643994866205256;virginica
6.799200727772905;2.8;5.1;1.9694531660320376;virginica
6.4;3.2;5.3;2.3;virginica
6.799200727772905;3.0593851204761418;5.5;1.8;virginica
7.7;3.0593851204761418;6.7;2.2;virginica
7.7;2.6;6.9;2.3;virginica
