x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx,class
2.0,7.02045288531775,5.132938496583144,3.0,2.0,6.881548154815482,8.0,2.0,9.0,11.0,6.437663627335922,7.0,1.0,8.348822406110758,5.0,6.0,Z
4.0,7.02045288531775,5.0,5.0,3.509514704543385,6.881548154815482,7.501817851299764,6.0,5.165024630541872,8.0,6.437663627335922,7.92196372962081,3.0117507742758245,8.348822406110758,3.6799856011519076,7.7991989805206625,P
7.0,10.0,8.0,7.0,3.509514704543385,6.881548154815482,8.0,5.0,5.165024630541872,11.0,2.0,8.0,2.0,5.0,3.6799856011519076,7.7991989805206625,S
4.0,7.02045288531775,5.0,7.0,3.509514704543385,7.0,7.0,4.6202372393961175,1.0,7.0,6.0,8.0,3.0117507742758245,8.0,3.6799856011519076,7.7991989805206625,H
6.0,7.0,5.132938496583144,5.377191397072113,4.0,6.881548154815482,6.0,4.6202372393961175,7.0,8.282505166681643,7.0,7.92196372962081,3.0,8.0,3.0,7.0,H
4.0145375249863715,7.0,5.0,5.0,3.0,4.0,12.0,2.0,5.0,13.0,6.437663627335922,5.0,1.0,10.0,3.6799856011519076,7.0,F
4.0145375249863715,10.0,5.132938496583144,8.0,4.0,6.881548154815482,7.501817851299764,2.0,5.0,8.282505166681643,7.0,8.0,3.0117507742758245,8.0,1.0,7.7991989805206625,N
4.0145375249863715,7.02045288531775,5.132938496583144,5.377191397072113,1.0,6.0,7.501817851299764,4.6202372393961175,2.0,7.0,6.437663627335922,8.0,2.0,7.0,3.6799856011519076,9.0,R
5.0,9.0,5.132938496583144,6.0,3.509514704543385,6.881548154815482,7.501817851299764,4.6202372393961175,4.0,9.0,6.437663627335922,9.0,7.0,6.0,3.6799856011519076,7.7991989805206625,M
1.0,7.02045288531775,2.0,1.0,3.509514704543385,6.881548154815482,7.0,4.6202372393961175,5.165024630541872,7.0,6.437663627335922,6.0,2.0,8.348822406110758,3.6799856011519076,7.7991989805206625,D
4.0145375249863715,7.02045288531775,4.0,5.377191397072113,3.509514704543385,6.881548154815482,8.0,4.0,5.165024630541872,8.282505166681643,6.437663627335922,7.92196372962081,3.0,10.0,0.0,8.0,V
3.0,11.0,5.132938496583144,8.0,3.0,13.0,7.501817851299764,5.0,3.0,12.0,1.0,8.0,3.0117507742758245,8.348822406110758,4.0,9.0,A
3.0,7.0,5.0,5.0,3.509514704543385,8.0,7.501817851299764,4.0,5.165024630541872,7.0,6.437663627335922,7.0,4.0,8.348822406110758,8.0,13.0,K
4.0145375249863715,7.02045288531775,5.132938496583144,5.377191397072113,4.0,8.0,8.0,4.6202372393961175,5.0,9.0,5.0,7.92196372962081,3.0117507742758245,8.0,3.6799856011519076,7.0,D
8.0,11.0,9.0,8.0,3.509514704543385,7.0,8.0,3.0,6.0,10.0,5.0,7.0,3.0117507742758245,6.0,3.6799856011519076,7.7991989805206625,S
