x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx,class
2.0,4.0,4.0,3.0,2.0,7.0,8.0,2.0,9.0,11.0,7.0,7.0,1.0,8.0,5.0,6.0,Z
4.0,7.0,5.0,5.366466498103666,5.0,5.0,9.0,6.0,4.0,8.0,7.0,9.0,2.0,9.0,7.0,10.0,P
7.0,10.0,8.0,7.0,4.0,8.0,7.506988230348886,5.0,10.0,11.0,2.0,8.0,2.0,5.0,5.0,10.0,S
4.0,9.0,5.118275607958733,7.0,4.0,7.0,7.0,13.0,1.0,7.0,6.0,8.0,3.0,8.0,0.0,8.0,H
6.0,7.0,8.0,5.0,4.0,7.0,6.0,3.0,7.0,10.0,7.0,9.0,3.0,8.0,3.0,7.0,H
4.0,7.0,5.118275607958733,5.0,3.0,4.0,12.0,2.0,5.0,13.0,7.0,5.0,1.0,10.0,1.0,7.0,F
6.0,10.0,8.0,8.0,4.0,7.0,8.0,2.0,5.0,10.0,7.0,8.0,5.0,8.0,1.0,8.0,N
1.0,0.0,2.0,0.0,1.0,6.0,10.0,7.0,2.0,7.0,5.0,8.0,2.0,7.0,4.0,9.0,R
5.0,9.0,7.0,6.0,7.0,7.0,7.506988230348886,2.0,4.0,9.0,8.0,9.0,7.0,6.0,2.0,8.0,M
1.0,0.0,2.0,1.0,1.0,5.0,7.0,8.0,6.0,7.0,6.0,6.0,2.0,8.0,3.0,8.0,D
2.0,7.0,4.0,5.0,1.0,9.0,8.0,4.0,2.0,5.0,13.0,8.0,3.0,10.0,0.0,8.0,V
3.0,11.0,5.0,8.0,3.0,13.0,4.0,4.6304840153789435,3.0,12.0,1.0,8.0,2.0,6.0,4.0,9.0,A
3.0,7.0,5.0,5.0,5.0,8.0,7.0,4.0,4.0,7.0,6.0,7.0,4.0,6.0,8.0,13.0,K
3.0,8.0,5.0,6.0,4.0,8.0,8.0,4.0,5.0,9.0,5.0,4.0,3.0,8.0,3.0,7.0,D
8.0,11.0,9.0,8.0,3.514509515298076,6.8977791778232795,8.0,3.0,6.0,10.0,5.0,7.0,4.0,6.0,6.0,8.0,S
4.02577997579839,11.0,10.0,8.0,9.0,9.0,7.0,3.0,6.0,10.0,4.0,7.0,5.0,6.0,4.0,9.0,H
5.0,5.0,5.0,7.0,3.0,3.0,7.0,6.0,12.0,7.0,6.0,15.0,0.0,8.0,7.0,6.0,E
2.0,4.0,5.0,3.0,2.0,7.0,8.0,2.0,9.0,11.0,7.0,7.0,1.0,8.0,5.0,6.0,Z
4.0,7.0,6.0,5.0,4.0,8.0,9.0,8.0,4.0,7.0,7.0,7.0,3.0,8.0,3.0,8.0,O
4.0,6.0,4.0,7.0,5.0,8.0,7.506988230348886,6.0,2.0,7.0,7.0,11.0,3.0,8.338808170141082,5.0,8.0,Q
5.0,10.0,7.0,9.0,3.0,8.0,5.0,9.0,8.0,6.0,4.0,8.0,3.0,8.338808170141082,4.0,8.0,Q
3.0,7.0,3.0,5.0,1.0,1.0,1.0,5.0,5.0,0.0,1.0,6.0,0.0,8.0,0.0,8.0,L
1.0,1.0,2.0,1.0,0.0,7.0,9.0,4.0,2.0,7.0,13.0,8.0,2.0,10.0,0.0,8.0,V
2.0,1.0,3.0,2.0,1.0,8.0,7.0,3.0,8.0,6.0,6.0,8.0,2.0,8.0,5.0,8.0,X
8.0,9.0,10.0,8.0,12.0,7.0,6.0,5.0,5.0,7.0,6.0,8.0,7.0,10.0,6.0,7.802045442564184,V
4.02577997579839,10.0,5.118275607958733,5.366466498103666,11.0,9.0,6.0,2.0,2.0,8.0,4.0,8.0,10.0,5.0,3.0,7.802045442564184,M
5.0,6.0,5.0,4.0,3.0,4.0,7.506988230348886,1.0,7.0,10.0,10.0,6.0,3.0405952568754273,10.0,2.0,4.0,Y
2.0,5.0,4.0,4.0,3.0,9.0,6.0,4.0,6.0,10.0,4.0,6.0,2.0,8.0,3.0,8.0,D
3.0,8.0,5.0,6.0,5.0,7.0,7.0,4.0,8.0,7.0,7.0,8.0,3.0,8.0,5.0,10.0,E
4.0,7.0,6.0,5.0,4.0,11.0,7.0,3.0,5.0,10.0,1.0,4.0,5.0,9.0,1.0,7.0,N
4.0,7.039726387792686,6.0,7.0,2.0,9.0,4.0,3.0,2.0,8.0,1.0,8.0,3.0405952568754273,7.0,3.0,8.0,A
3.0,4.0,4.0,3.0,3.0,7.0,7.0,6.0,7.0,7.0,6.0,5.0,2.0,8.0,3.0,7.0,D
4.02577997579839,8.0,5.0,6.0,4.0,9.0,9.0,6.0,4.0,7.0,5.0,8.0,3.0,8.0,10.0,7.0,Z
3.0,5.0,5.0,3.0,2.0,5.0,9.0,3.0,4.0,10.0,8.0,8.0,5.0,8.0,0.0,7.0,N
4.0,11.0,5.0,8.0,2.0,7.0,7.506988230348886,4.0,4.0,7.0,6.0,8.0,3.0,8.0,4.0,8.0,X
4.0,9.0,6.0,7.0,7.0,6.0,8.0,1.0,4.0,10.0,8.0,7.0,6.0,11.0,4.0,5.0,F
6.0,9.0,5.0,4.0,2.0,6.8977791778232795,9.0,4.0,5.0,4.0,4.0,10.0,5.0,10.0,2.0,8.0,N
3.0,4.0,4.0,7.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,6.0,0.0,8.0,0.0,8.0,L
4.0,5.0,6.0,4.0,3.0,7.0,7.506988230348886,2.0,5.0,8.281024777736862,6.0,6.0,5.0,9.0,1.0,7.0,N
1.0,3.0,3.0,2.0,1.0,7.0,8.0,2.0,9.0,11.0,6.0,8.0,1.0,8.0,5.0,7.802045442564184,Z
6.0,9.0,6.0,4.0,3.0,7.0,6.0,4.6304840153789435,4.0,9.0,9.0,5.0,3.0,10.0,4.0,4.0,Y
4.02577997579839,0.0,0.0,1.0,0.0,6.8977791778232795,7.0,4.0,4.0,7.0,6.0,8.0,0.0,8.0,0.0,8.0,I
8.0,11.0,8.0,5.366466498103666,9.0,4.0,10.0,2.0,3.0,8.281024777736862,8.0,7.0,3.0405952568754273,13.0,3.0,5.0,W
2.0,1.0,3.0,2.0,2.0,7.0,9.0,5.0,6.0,7.0,9.0,9.0,3.0,9.0,1.0,8.0,U
6.0,10.0,4.0,5.0,2.0,8.0,7.0,4.6304840153789435,5.0,9.0,4.0,7.0,5.0,9.0,5.0,9.0,O
3.0,4.0,4.0,3.0,2.0,5.0,12.0,4.6304840153789435,5.180333893322134,11.0,9.0,4.0,1.0,11.0,1.0,5.0,T
4.02577997579839,5.0,6.0,4.0,4.0,7.0,6.0,4.6304840153789435,5.0,8.0,5.0,8.0,3.0,7.0,5.0,6.0,O
4.0,7.0,6.0,10.0,9.0,8.0,9.0,4.0,0.0,8.0,7.0,6.0,5.0,11.0,5.0,7.0,P
2.0,3.0,2.0,2.0,1.0,4.0,9.0,5.0,6.0,12.0,9.0,10.0,1.0,9.0,2.0,7.0,C
3.0,7.0,4.0,5.0,2.0,6.0,6.0,6.0,6.0,10.0,8.0,11.0,2.0,10.0,4.0,9.0,G
4.0,8.0,6.0,6.0,8.0,8.0,7.0,5.0,3.0,7.0,7.0,7.0,6.0,10.0,8.0,9.0,B
3.0,4.0,4.0,3.0,3.0,5.0,7.0,4.0,7.0,8.281024777736862,6.0,11.0,3.0,8.0,5.0,9.0,K
8.0,8.0,8.0,6.0,5.0,3.0,10.0,3.0,4.0,11.0,10.0,8.0,8.0,10.0,2.0,6.0,W
2.0,6.0,4.0,4.0,2.0,9.0,11.0,3.0,4.0,4.0,11.0,8.0,2.0,10.0,3.6945893261682734,8.0,V
4.0,6.0,5.118275607958733,4.0,5.0,7.0,11.0,2.0,2.0,7.0,8.0,8.0,6.0,11.0,1.0,8.0,W
5.0,11.0,7.0,5.366466498103666,7.0,6.0,6.0,6.0,5.0,6.0,5.0,8.0,6.0,6.0,7.0,10.0,H
