x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx,class
4.031306743472544,4.0,4.0,3.0,2.0,7.0,8.0,4.633845961490373,9.0,8.278140750420011,7.0,7.943988471900257,1.0,8.0,5.0,6.0,Z
4.0,7.0,5.120182397401462,5.362098980353146,5.0,5.0,9.0,6.0,4.0,8.0,7.0,7.943988471900257,2.0,9.0,7.0,7.799500624219726,P
7.0,10.0,8.0,7.0,4.0,8.0,8.0,5.0,10.0,11.0,2.0,8.0,3.0547328959700093,5.0,3.6900205697188806,10.0,S
4.0,9.0,5.0,5.362098980353146,4.0,7.0,7.0,4.633845961490373,1.0,7.0,6.0,7.943988471900257,3.0,8.337297633872977,0.0,8.0,H
6.0,7.0,8.0,5.0,3.5217418468074473,6.894097004637173,6.0,3.0,7.0,10.0,7.0,9.0,3.0,8.0,3.0,7.0,H
4.031306743472544,7.0,5.0,5.0,3.5217418468074473,4.0,12.0,2.0,5.0,8.278140750420011,7.0,5.0,1.0,8.337297633872977,1.0,7.0,F
6.0,7.037851342910681,5.120182397401462,8.0,4.0,7.0,8.0,4.633845961490373,5.0,10.0,7.0,8.0,5.0,8.337297633872977,1.0,8.0,N
1.0,0.0,2.0,0.0,1.0,6.894097004637173,10.0,4.633845961490373,5.183066075996756,7.0,6.457233565737051,8.0,3.0547328959700093,7.0,4.0,9.0,R
4.031306743472544,7.037851342910681,7.0,6.0,3.5217418468074473,7.0,7.0,2.0,4.0,9.0,8.0,7.943988471900257,7.0,6.0,2.0,8.0,M
4.031306743472544,0.0,2.0,5.362098980353146,3.5217418468074473,6.894097004637173,7.514937940497723,4.633845961490373,6.0,7.0,6.0,6.0,2.0,8.0,3.0,8.0,D
2.0,7.0,4.0,5.0,1.0,9.0,8.0,4.0,5.183066075996756,5.0,13.0,8.0,3.0547328959700093,10.0,0.0,8.0,V
3.0,7.037851342910681,5.0,8.0,3.0,13.0,7.514937940497723,5.0,3.0,8.278140750420011,1.0,8.0,2.0,6.0,4.0,9.0,A
3.0,7.0,5.0,5.0,5.0,8.0,7.514937940497723,4.0,4.0,7.0,6.0,7.0,4.0,8.337297633872977,8.0,13.0,K
3.0,8.0,5.0,6.0,4.0,8.0,8.0,4.0,5.183066075996756,9.0,5.0,7.943988471900257,3.0,8.0,3.0,7.0,D
8.0,7.037851342910681,5.120182397401462,8.0,6.0,7.0,8.0,3.0,5.183066075996756,10.0,5.0,7.943988471900257,4.0,6.0,6.0,7.799500624219726,S
7.0,7.037851342910681,10.0,8.0,9.0,9.0,7.0,3.0,5.183066075996756,10.0,4.0,7.943988471900257,3.0547328959700093,6.0,4.0,9.0,H
5.0,5.0,5.0,5.362098980353146,3.5217418468074473,3.0,7.0,6.0,12.0,8.278140750420011,6.0,15.0,3.0547328959700093,8.0,7.0,6.0,E
2.0,4.0,5.120182397401462,3.0,3.5217418468074473,7.0,8.0,2.0,9.0,11.0,7.0,7.0,1.0,8.337297633872977,5.0,6.0,Z
4.0,7.0,6.0,5.0,4.0,6.894097004637173,7.514937940497723,8.0,4.0,7.0,7.0,7.0,3.0547328959700093,8.0,3.0,8.0,O
4.0,7.037851342910681,5.120182397401462,7.0,5.0,8.0,8.0,6.0,2.0,7.0,7.0,11.0,3.0,9.0,5.0,8.0,Q
5.0,10.0,7.0,9.0,3.5217418468074473,8.0,7.514937940497723,9.0,8.0,8.278140750420011,4.0,7.943988471900257,3.0,8.0,4.0,8.0,Q
3.0,7.0,3.0,5.0,1.0,6.894097004637173,1.0,4.633845961490373,5.0,0.0,1.0,6.0,0.0,8.0,0.0,8.0,L
1.0,1.0,2.0,1.0,3.5217418468074473,7.0,9.0,4.0,2.0,8.278140750420011,13.0,8.0,2.0,8.337297633872977,0.0,8.0,V
2.0,7.037851342910681,3.0,5.362098980353146,1.0,8.0,7.0,3.0,8.0,6.0,6.0,8.0,2.0,8.0,5.0,8.0,X
8.0,7.037851342910681,5.120182397401462,8.0,12.0,7.0,6.0,4.633845961490373,5.0,7.0,6.0,8.0,3.0547328959700093,10.0,3.6900205697188806,7.799500624219726,V
5.0,10.0,8.0,7.0,3.5217418468074473,9.0,7.514937940497723,2.0,5.183066075996756,8.278140750420011,6.457233565737051,8.0,3.0547328959700093,8.337297633872977,3.6900205697188806,7.799500624219726,M
5.0,6.0,5.0,4.0,3.5217418468074473,4.0,7.514937940497723,1.0,7.0,10.0,6.457233565737051,7.943988471900257,1.0,10.0,3.6900205697188806,4.0,Y
4.031306743472544,5.0,4.0,4.0,3.5217418468074473,9.0,7.514937940497723,4.0,6.0,10.0,6.457233565737051,6.0,2.0,8.0,3.6900205697188806,8.0,D
